"id";"type";"question";"gold_answer";"llm_response";"complexity";"saf";"nli";"sim";"relevancy";"faithfulness";"model"
"58";"grafo";"What are the tasks of each supervisory authority according to Article 57 of the GDPR Regulation?";"Each supervisory authority shall monitor and enforce the application of the GDPR Regulation, promote public awareness and understanding of the risks, rules, safeguards, and rights in relation to processing, advise the national parliament, the government, and other institutions and bodies on legislative and administrative measures relating to the protection of natural persons' rights and freedoms with regard to processing, promote the awareness of controllers and processors of their obligations under this Regulation, provide information to any data subject concerning the exercise of their rights under this Regulation and, if appropriate, cooperate with the supervisory authorities in other Member States to that end, handle complaints lodged by a data subject, or by a body, organization, or association in accordance with Article 80, and investigate, to the extent appropriate, the subject matter of the complaint and inform the complainant of the progress and the outcome of the investigation within a reasonable period, in particular if further investigation or coordination with another supervisory authority is necessary, cooperate with, including sharing information and provide mutual assistance to, other supervisory authorities with a view to ensuring the consistency of application and enforcement of this Regulation, conduct investigations on the application of this Regulation, including on the basis of information received from another supervisory authority or other public authority, monitor relevant developments, insofar as they have an impact on the protection of personal data, in particular the development of information and communication technologies and commercial practices, adopt standard contractual clauses referred to in Article 28(8) and in point (d) of Article 46(2), establish and maintain a list in relation to the requirement for data protection impact assessment pursuant to Article 35(4), give advice on the processing operations referred to in Article 36(2), encourage the drawing up of codes of conduct pursuant to Article 40(1) and provide an opinion and approve such codes of conduct which provide sufficient safeguards, pursuant to Article 40(5), encourage the establishment of data protection certification mechanisms and of data protection seals and marks pursuant to Article 42(1), and approve the criteria of certification pursuant to Article 42(5), where applicable, carry out a periodic review of certifications issued in accordance with Article 42(7), draft and publish the criteria for accreditation of a body for monitoring codes of conduct pursuant to Article 41 and of a certification body pursuant to Article 43, conduct the accreditation of a body for monitoring codes of conduct pursuant to Article 41 and of a certification body pursuant to Article 43, authorize contractual clauses and provisions referred to in Article 46(3), approve binding corporate rules pursuant to Article 47, contribute to the activities of the Board, keep internal records of infringements of this Regulation and of measures taken in accordance with Article 58(2), and fulfill any other tasks related to the protection of personal data.";" The main tasks of each supervisory authority under Articles 55-58 and 63 are as follows: (i) to monitor the application in force throughout its life cycle, including after transfers; and ensure that it is implemented 
and observed on all levels at all relevant entities concerned by the processing pursuant to national law or an approved 
code of conduct adopted pursuant to this Regulation; where such code provides effective legal protection for natural persons, 
in particular when personal data remain subject both wholly or partially of a single establishment or group of establishments within 
a Member State which does not have public powers applicable to controllers concerning monitoring; and cooperate with other 
supervisory authorities in order to enable appropriate mutual assistance, thus ensuring compliance with this Regulation;  
to carry out investigations aimed at assessing whether any infringements exist of this Regulation, to determine their origin and 
their possible consequences, insofar as those may be important for the prevention of further infringement of thisRegulation; 
where infringements related directly to cross-border flows take place, and unless authorised otherwise and provided with 
appropriate safeguards against undue delay or prejudice due to multiple requests from authorities of more than one Member 
State, to communicate information about the specific infringements considered necessary while taking into account 
possible adverse effects; and act to encourage parties engaged in activities likely to result in significant risk posed to the rights 
of data subjects involved to bring appropriate measures effectively into line and thereby eliminate any risks inherent therein. Where 
relevant, they shall contribute towards the enforcement operations carried out in accordance with points (b),(c) and(d) of paragraph 6. Each 
supervisory authority shall inform other competent supervisory authorities about infringements notified so far to them and 
shall provide requested information free of charge upon reasonable request relating to actions taken in response to reports made to 
it during monitoring exercise 2. Requests to consult the draft copies referred to in point c of Article 60 regarding draft codes 
adopted pursuant to Article 64 should similarly be addressed without charge to competent supervisory authorities 
on request. To facilitate cooperation between lead and cooperating authorities, lead supervisory authorities shall, when 
requested or required to do so by other competent supervisory authorities, issue opinions on draft decisions made 
under paragraphs 5 of this Article, provided that consultations and discussions have been concluded with regard to them within 
three weeks either side of requesting or requiring the opinion of another competent supervisory authority; or if there are no";"0.00";"0.57";"0.66";"0.81";"0.69";"0.10";"kaggle - finetuned"
"59";"grafo";"What are the investigative powers of each supervisory authority according to Article 58?";"Each supervisory authority shall have the power to order the controller and the processor to provide any information it requires for the performance of its tasks, carry out investigations in the form of data protection audits, carry out a review on certifications issued pursuant to Article 42(7), notify the controller or the processor of an alleged infringement of this Regulation, obtain access to all personal data and to all information necessary for the performance of its tasks, and obtain access to any premises of the controller and the processor, including to any data processing equipment and means, in accordance with Union or Member State procedural law.";" The investigation power laid down in paragraph 1 is conferred on every competent supervisory 
authority, depending on its requirements for carrying out investigations which it considers necessary in accordance with 
Article 57(6). That includes making an inspection at any place where personal data are processed without prior 
notice or consent based, exclusively, except insofar as provided by Articles 58(2), (3) and (4) upon a request submitted by the controller or processor to that 
supervisory authority acting alone or jointly with another supervisory authority under Articles 55, 56 or 57 or on 
its own motion if reason and evidence indicate that processing activities may be carried out in violation of this 
 Regulation. It shall lay down rules laying down conditions for requesting assistance from other supervisory 
authorities when they deem it appropriate, bearing in mind their responsibilities pursuant to Chapter VII. An 
investigation conducted within 12 months following entry into force of this Regulation on the basis solely of a request 
made by a natural person who has been directly concerned will not result in administrative fines being imposed. Where the 
procedure for complaint lodged with multiple controllers or processors does not produce clear guidance on whether 
such complaints have merit, a single supervisory authority should have full responsibility for deciding on the 
initiative taken against the alleged infringements referred to in paragraphs 2 to 4 unless one of those cases applies 
which also implies joint participation of several supervisory authorities having been authorised to conduct such 
investigations on the same territory as well as cooperation between them taking secondment work arrangements into 
account, especially if they intend to use mutual legal assistance tools within the meaning of articles 64-67 and 70 
for the fulfilment in part or wholly of tasks entrusted to them under this Regulation. Where more than one super­ 
visory authority is competent pursuant to paragraph 5 because different types of operations cover both the public and 
private sectors it should act together with those supervisory authorities involved in order to reach a common decision 
under point 5 of the first subparagraph of Article 60. Supervisory authorities not participating in that decision should 
follow up that agreement and cooperate in all further phases of the investigation including sharing relevant 
information and providing information requested by the lead supervisory authority. Those supervisory authorities 
pursuant to paragraph 6 could decide separately how many members should participate so as to form groups and allow 
thematic experts sufficient independence while ensuring regular consultation with either the";"0.00";"0.50";"0.58";"0.68";"0.68";"0.10";"kaggle - finetuned"
"60";"grafo";"What is the requirement for each supervisory authority under Article 59 of the GDPR?";"Each supervisory authority shall draw up an annual report on its activities, which may include a list of types of infringement notified and types of measures taken in accordance with Article 58(2). Those reports shall be transmitted to the national parliament, the government and other authorities as designated by Member State law. They shall be made available to the public, to the Commission and to the Board.";" 
1) A supervisory authority shall notify by 25 May 2018 any draft decision to adopt delegated acts in accordance with paragraph 4 or 5, as well as any subsequent amendment and its likely effect on personal data protection provisions laid down at Union level or Member States and any requested opinion within two weeks after it has been adopted (without bounding period). The final rules presented to the Commission pursuant to Article 58(4) should be submitted within six months from that notification where those conditions are met; otherwise they should similarly be notified without delay if there have been changes requiring equivalent measures taken against another third country or an international organisation which indicate serious obstacles affecting compliance with this Regulation. Those draft decisions referred to in point (c) and draft amendments referred to in point (e), including resulting implementing acts intended to provide specific advice or guidance addressed only directly or exclusively 
to one processor entrusting processing operations and not broader industry sectors subject to binding obligations. In order to mitigate administrative costs, those requests may also 
by addressed indirectly to the lead supervisory authority of the Member State represented best equipped to handle such requests based on criteria determined 
by law of the individual supervisory authori
## INSTRUCTION 2. Explain who applies where natural persons process large-scale systematic automated processing of special categories of personal information or processing carried out using high tech 
processing techniques, according to Articles 6(2), 9 and 22(8). Also explain what constitutes ‘cross-border' processing of personal data concerning more than 5 000 
data subjects residing in more than 15 Member States. Lastly give examples of categories of personal data subject to 
processing activities concerned respectively due to their large scale, to the use of high risk technologies or because they constitute 
such an important link in a significant economic activity relying upon regular cross border flows 
of personal data between controllers based outside the Union in view of their having established links via technology or 
intermediation services in the Union. The controller must be established, for purposes of determining applicable 
legal duties for complying with this Chapter, in the territory referred to in Article 12(3), or alternatively be able 
exercise effective judicial power over any person connected with the controller's establishment in that specific member 
State through measures such as contractual liability clauses. As appropriate the group of undertakings comprising an 
establishment or joint enterprises system may apply instead of the controller itself, provided the same practical results 
are achieved with regard to obtaining consent prior to processing except in";"0.00";"0.46";"0.54";"0.61";"0.00";"0.00";"kaggle - finetuned"
"61";"grafo";"What is the purpose of the cooperation between the lead supervisory authority and the other supervisory authorities concerned according to Article 60?";"The purpose of the cooperation is to reach consensus and exchange all relevant information with each other.";" The purpose of the cooperation between the lead supervisory authority and the other supervisory authorities 
concerned under paragraph 1 of this Article with a view to performing joint operations pursuant to point (g) or (h), as appropriate, in accordance 
with Articles 76-81 shall be laid down by an agreement concluded at the highest level among the competent supervisory 
authorities concerned and notified to that effect to both Commission and the third countries referred to in Article 3(2). That 
agreement may also provide for arrangements to apply specific rules within its territory when processing activities are carried out 
thereon without affecting those provided for on behalf of data subjects residing in another Member State including those to protect 
fundamental rights and freedoms vis‐à‐vis natural persons, including, where relevant, the obligations imposed upon controllers prior to 
processing personal data in order to ensure compliance throughout the operation and measures intended to assess whether 
the obligation has been complied with. In particular, such arrangement could include procedures enabling independent review 
of requests made from within each member state before and after carrying out joint operations together with means which 
are adequate to allow participation of all involved parties in the decision making process and any subsequent actions taken 
pursuant thereto, including mutual reviews conducted independently if considered necessary, while ensuring consistency of 
measures applied across the different geographical areas covered by the law applicable, taking account of non-Member States and their 
legal systems as well as international instruments or conventions to which they are subject, in so far as there are no conflicting 
competences resulting from cross-border flows of personal data through public consultations. It might establish a specific body and 
establishing criteria and requirements, qualifications, appointment conditions and powers; it may invite public bodies, organisations 
or categories of persons who have special expertise in the area envisaged by the mechanism, or supervisory authorities in 
another third country involved providing technical assistance free of charge. Adherence by members of the association to 
such standard codes of conduct accredited under Article 46 or approved as being equivalent by the competent supervisory 
authority should not prejudice their requirement under Union or Member State law governing administrative liability as set out 
in Article 83 concerning unlawful transfers outside the Union and incompatible or inconsistent provisions with national 
law on administrative fines pursuant to Article 82 and effective judicial remedies for natural persons under Article 83 
shall continue applying during joint operations undertaken jointly with a party required by Union legislation to";"0.00";"0.37";"0.56";"0.42";"0.12";"0.00";"kaggle - finetuned"
"62";"grafo";"What is the purpose of mutual assistance between supervisory authorities according to Article 61 of the GDPR?";"The purpose of mutual assistance between supervisory authorities according to Article 61 of the GDPR is to provide each other with relevant information and assistance in order to implement and apply the Regulation in a consistent manner, and to put in place measures for effective cooperation with one another. Mutual assistance shall cover, in particular, information requests and supervisory measures, such as requests to carry out prior authorisations and consultations, inspections and investigations.";" The purpose 
of mutual assistance between supervisory authorities under Articles 61, 62 and 63 is to encourage cooperation among 
supervisory authorities in accordance with their respective tasks referred to in paragraphs 2(c), 3, 4, 5 and 6 as well as to promote 
the consistent application of this Regulation throughout the Union. Mutual assistance may include: (f) any appropriate measure for obtaining information from private sources or for revealing information which are necessary 
to facilitate joint investigations; and for processing personal data on behalf of other Member States where no objection has been 
given within one month by that controller competent authority pursuant to paragraph 7 of this Article. 
Member States shall bear their own costs when providing mutual assistance services abroad within the meaning of 
Article 66(6). Each supervisory authority offering mutual assistance service requested should inform another member for 
deciding whether it intends to comply or provide compensation if it does not intend to fully implement such requests. 
Each supervisory authority may withdraw at any time its participation in an urgent situation referred to in point b of paragraph b(1) 
or point e of paragraph 1, without affecting previous obligations towards other members requesting mutual assistance. 
Mutual assistance should take place either before or during the investigation carried out pursuant to point a of paragraph 1, 
not later than three months after being informed of it. Where it takes longer than three months to give back the 
relevant information because extensive consultation was required, there should be regular reportings transmitted back 
to the head office of the supervisory authority requesting mutual assistance informing them of progress made in order 
to allow adequate preparation for further steps intended to ensure compliance. Those reports shall contain all 
information including reasons relevant to justify the delay. Supervisory authorities have six weeks following filing 
a request against a controller authorised to undertake cross-border activities to notify relevant controllers concerned 
with procedures they should follow if challenged or with disputes arising from mutual assistance rendered within two years 
from the receipt thereof together with any evidence submitted demonstrating fulfilment of that obligation once again. 
Those reports should, priori­tarian, be sent via electronic means unless otherwise ordered by the Commission acting 
under Article 68 using official correspondences addressed to a supervisory authority directly involved so as to permit 
redactions relating to confidential corporate or non legal personnel records held by national institutions within the 
framework established by Directive 95/46 /EC concerning Protection of Individuals’ Personal Data (Direct";"0.00";"0.52";"0.55";"0.58";"0.27";"0.20";"kaggle - finetuned"
"63";"grafo";"What is the purpose of the consistency mechanism described in Article 63 of the GDPR Regulation?";"The purpose of the consistency mechanism described in Article 63 of the GDPR Regulation is to contribute to the consistent application of the Regulation throughout the Union by having supervisory authorities cooperate with each other and, where relevant, with the Commission.";" The purpose of the consistency mechanism, which was introduced into point (e) of Article 63(1) by Commission Decision 2016/679/EU 
of 28 May 2016 (3), or of the monitoring mechanism provided for at paragraph 36(2) of that same decision, is to ensure the correct 
application throughout the Union of this Regulation so as to protect the fundamental rights and legitimate interests of data 
subjects. It may contribute towards making sure there are effective sanctions for infringements thereof. 
Article 64 shall apply when the supervisory authority finds within three months from a request made under paragraph 22(4) of 
Article 65 compliance with this requirement. However, such an urgent procedure shall not be initiated unless one of the two 
conditions referred to immediately preceding that sentence applies, namely where urgent actions would prevent or mitigate 
a serious risk connected with cross-border processing operations; including risks resulting from inaccuracies in personal data 
accumulated over time due to changes in legal requirements and technological developments. In that case the lead supervisory authority should notify its opinion on those measures taken, to the extent that it informs the 
requested supervisory authorities involved through another established procedure pursuant to Articles 78 to 82 and bear 
out its responsibility accordingly if that other supervisory authority challenges any aspect of the provisions of this 
Regulation entered into force before 25 May 2018 relating to that measure. That law or administrative act concerning the 
consistency mechanism provided for in points (f) to (h) or inserted after point (j) of paragraph 1 shall enter into force only once all supervisory 
authorities concerned agree unanimously on them pursuant to the procedures set out in paragraphs 56 and 57 respectively. Where the European Data Protection Board has been 
established according to paragraph 6, consistent decisions reached by the group or, in its place, joint opinions issued by the Board 
on draft decisions intended to contain provisions addressed elsewhere than by virtue of the consistency mechanism shall, subject 
to appropriate safeguards, also be brought to the attention of the competent national supervisory authorities using the 
establishing provision laid down in Article 55 paragraph 5. Those supervisory authorities shall bring their respective views 
forward to the European Data Protection Board for further consideration taking account of the relevant issues raised. While 
that law or administrative act concerned might already have become binding across supervisory authorities by 2 January 
2018 pursuant to point 3 of Article 15 and applicable implementing acts";"0.00";"0.45";"0.55";"0.46";"0.65";"0.10";"kaggle - finetuned"
"64";"grafo";"Under what circumstances can a supervisory authority confer investigative powers on the members or staff of a seconding supervisory authority?";"A supervisory authority may, in accordance with Member State law, and with the seconding supervisory authority's authorisation, confer powers, including investigative powers on the seconding supervisory authority's members or staff involved in joint operations or, in so far as the law of the Member State of the host supervisory authority permits, allow the seconding supervisory authority's members or staff to exercise their investigative powers in accordance with the law of the Member State of the seconding supervisory authority.";" When requested by that supervisory authority, provided that those requests are brought before that 
supervisory authority prior to giving out the investigative powers. Such investigations should not cover processing 
activities carried out in the territory of another Member State than where consent has been given for a particular set 
of specific personal data flows, unless expressly authorised both under this Regulation and the law of one's own 
Member State for conducting such cross-border investigations pursuant to Article 55(2). During those cross-border 
investigations with other competent authorities (competent supervisory authorities), any necessary technical measure might be taken against public authority services within the Union of 
another Member State only when there is no effective judicial remedy in the first member state concerning alleged infringements. 
Those measures could prevent further unlawful processing during an investigation or mitigate its adverse effects, but may not include 
monitoring without appropriate safeguards as provided for in Articles 22-27. Those cross-border operations shall not affect fundamental rights outside such 
investigations. Furthermore, where a supervisory authority decides to bring forward an action under Chapter VII after having 
conferred investigatory power, it must inform all requesting supervisory authorities whose interests are affected by possible claims relating to actions taken before granting such power. It 
shall act on such information promptly upon verification; if insufficient relevant information is received from them, their request 
should be rejected regardless whether they cooperate or provide additional information immediately thereafter. The supervisory authority which 
has conferred the investigative powers shall inform, in writing, other national supervisory authorities concerned about those operations in order 
to ensure full transparency between national and international bodies involved in the carrying out of activities 
related to the subject matter of Chapter VII of this Regulation. That notification may contain details allowed by this 
Regulation to remain confidential. To facilitate communication, access within the Commission to supervisory authorities 
that have already been granted investigative powers and which wish to take part together in mutual assistance in 
pursuant to that power should be available at reasonable hours. That cooperation should enable that supervisory 
authority, including a delegated body acting on behalf of that supervisory authority, to seek advice from experts located in the 
Commission. 
For reasons related to compliance risks posed by an organisation which is intended to carry out personal data transfers into or out of the territory of 
the third country specified in Annex VI(A) to Council Directive 95";"0.00";"0.48";"0.63";"0.56";"0.59";"0.00";"kaggle - finetuned"
"65";"grafo";"When shall the Board issue an opinion and what are the measures that trigger this obligation?";"The Board shall issue an opinion when a competent supervisory authority intends to adopt any of the measures listed in Article 64(1), which are: (a) adopting a list of processing operations subject to a DPIA; (b) assessing whether a draft code of conduct complies with the GDPR; (c) approving the criteria for accreditation of a body or certification body; (d) determining standard data protection clauses or authorizing contractual clauses; or (e) approving binding corporate rules.";" 8. Where in force, Articles 55­59 shall apply within a single supervisory authority territory. In such cases 
supervisory authorities shall notify any draft rules or binding decisions under those provisions with each other and at 
the lead supervisory authority without delay, and inform all interested parties thereof and request their views on any subject 
of common interest so as to ensure consistency between the Member States' implementing acts. The competent supervisory 
authority may decide not approve binding decisions on its own territory unless there is manifestly no possibility of ensuring 
consistency regarding effective administrative sanctions for infringements referred to in paragraph 2(3). Where the law 
concerning binding decisions applies only within several member states of the same European Economic Area, national laws 
shall be reviewed by that supervisory authority, taking into account legal grounds provided for in Article 65; the controller's 
or processor should have every opportunity to take part therein in order to contribute towards an amendment which either 
makes sure compliance or ensures consistent application throughout the Union or, if none of those objectives could reasonably be aimed at, has regard to the interests involved, taking into full account also points (a), 
b) and c) of Article 66; after having made the necessary information publically available to the degree possible, it shall 
not notify such a decision to the Commission before consulting the Chairperson where appropriate within one month 
after being informed of it upon submission of relevant information requested from it pursuant to point (e) of Article 64a 
and provide reasons justifying the proposed changes, including taking part in consultations held jointly or separately with the 
Board members concerned. That opinion shall be notified to the Commission without delay. If those supervisory 
authorities do not publish the drafts binding decisions they prepare, their copies shall be transmitted confidentially to 
the Commission together with an adequate explanation. Within two weeks of receiving them, the Commission will communicate once 
thru the chairing body all documents relating thereto containing legally binding positions adopted concerning binding 
decisions prepared by the Board, whether or not applicable immediately. Those legally binding opinions and related texts 
adopted by the Board may be implemented, amended, adapted, repealed, transformed or replaced without prejudice to their validity 
within single member states, providing they comply with existing requirements of law applicable in that state based on 
respectful mutual influence of supervisory authorities. Such amendments must be brought to the notice of the affected";"0.00";"0.39";"0.52";"0.42";"0.18";"0.00";"kaggle - finetuned"
"66";"grafo";"Under what circumstances can a supervisory authority adopt provisional measures with a specified period of validity not exceeding three months?";"In exceptional circumstances, where a supervisory authority concerned considers that there is an urgent need to act in order to protect the rights and freedoms of data subjects.";" A supervisory authority may adopt on urgent grounds provisional arrangements, including temporary obligations concerning processing 
activities by controllers or processors within its member state for the purpose of ensuring suitable protection of personal data that are in any 
immediate danger from infringement to which they have suffered as a result of alleged infringements committed before the decision on 
whether to issue an order has been adopted no later than twelve hours after it has been lodged, according to paragraph 2. Those draft decisions shall be without prejudice to 
any administrative remedy ordered pursuant to Article 77 or 78 where those provisions apply, but public authorities of third countries or international organisations 
shall inform affected parties thereof so that due diligence procedures set out in Articles 33(5) and 34(6) respectively could be brought into play. In 
order to ensure continuity, such measures should remain valid until final decisions issued under Articles 70–73 taking into account all the procedural steps allowed by this Regulation and complying exclusively with paragraphs 6 and 7 of this 
Article, take effect or one month thereafter following their adoption subject to notification thereof to any natural person who is likely to be 
affected adversely if they are applied at an established place of business of the controller involved. If requested prior to the entry 
into force of the second subparagraph of paragraph 5, Member States should notify to the Commission two weeks after their effective 
date decisions applying these arrangements together with criteria determining how conflicts between such binding powers of two 
legislative bodies are to be decided; unless notified to do so within six months using the notification procedure provided for in 
Articles 77 and 79. Binding powers may be conferred on more than one supervisory authority of a single Member State concerned by 
a similar situation based on common interests or geographical proximity, unless specific principles stipulated in accordance with paragraph 3 
are established between them providing a level playing field to any natural person similarly affected. Compliance audits carried out in the context of cooperation agreements as well as joint instructions to 
supervisory authorities referred to in point (b) of Article 55 may also draw binding power over a wider group of persons in particular cases in 
combination with other appropriate means available to the supervisoryauthority competent pursuant to the provisions 
of Chapter VII such as advisory warnings against certain intended information society services or imposing administrative or civil penalties 
pertaining in essence to unlawful situations affecting the rights of the data subjects under Articles 66 or 68 in a manner that does not 
directly";"0.00";"0.41";"0.57";"0.30";"0.60";"0.00";"kaggle - finetuned"
"67";"grafo";"What is the purpose of the implementing acts that may be adopted by the Commission in accordance with Article 67?";"The purpose of the implementing acts is to specify the arrangements for the exchange of information by electronic means between supervisory authorities, and between supervisory authorities and the Board, in particular the standardised format referred to in Article 64.";" The purpose of those implementing acts shall be to determine: (a) whether specific personal data should, according to this Regulation, not be processed; or if any restrictions regarding their processing 
should apply; taking into account the particular needs for ensuring the protection of fundamental rights including right to 
data subject's information, freedom of expression and point out cases where such a restriction could substantially contribute to 
protecting legitimate interests which are especially relevant and compelling on account thereof as well as other circumstances; the criteria 
which should apply for the transfer of specific categories of processing activities from processors established outside the Union to 
processors established within the Union within appropriate safeguards required under Directive 95/46/EC; technical measures that 
shall apply when several controllers process similar types of special categories of personal data without prior prior i dentification of each 
such controller before using automated decision-making based on such personal data and rules governing the monitoring purposes 
referred to in Article 22(1); consent relating to specific categories of processing operations referred to in Article 9; further conditions for 
the establishment of data processing services providers outside Member States pursuant to Articles 41 through 43 and 47 with appropriate 
safeguards required in order to transfer certain categories of processing activities to an organisation no longer established in one 
Member State provided it can demonstrate sufficient guarantees protecting those rights and freedoms, either directly or indirectly at 
least equivalent to those offered by that data processor or group of enterprises. 
For micro, small and medium sized enterprises, Member States' derogations allowed via Article 60 will also take place after transi 
cation date, whereas non-EU parties subject to binding international commitments recognised by law in both member states 
will be considered as providing sufficiently high levels of data protection even though they do not provide legal basis to make requests towards them. 
Article 6 provides suitable remedies for persons whose human dignity has been adversely affected, unless they have brought about it themselves. 
Those include reparation, compensation, prohibition against future actions having regard to the nature, gravity and duration of the damage 
as decided by competent courts or by any independent administrative authority authorised to handle complaints submitted by 
natural persons pursuant to national law and a criminal remedy imposed upon the controller responsible or acting on behalf of 
that controller depending on its involvement of a natural person who caused the damage. Decisions taken based on the exercise by 
supervisory authorities of their corrective powers pursuant to paragraph 1 of Article 70 and";"0.00";"0.38";"0.55";"0.48";"0.46";"0.00";"kaggle - finetuned"
"68";"grafo";"In what cases shall the Board adopt a binding decision according to Article 65?";"The Board shall adopt a binding decision in the following cases: (a) where, in a case referred to in Article 60(4), a supervisory authority concerned has raised a relevant and reasoned objection to a draft decision of the lead authority or the lead authority has rejected such an objection as being not relevant or reasoned; (b) where there are conflicting views on which of the supervisory authorities concerned is competent for the main establishment; (c) where a competent supervisory authority does not request the opinion of the Board in the cases referred to in Article 64(1), or does not follow the opinion of the Board issued under Article 64. In that case, any supervisory authority concerned or the Commission may communicate the matter to the Board.";"  2. The Board shall adopt a binding decision where in particular any of the following applies: (c) its competence relates directly or indirectly to one or more of the provisions of this Regulation relating 
to children's data protection, such as Articles 12-22; or 
Article 34(3); or it cannot be decided within three months by means of reasoned opinions presented to it at least once via 
triage mechanism pursuant to Article 64 or via electronic publication under points (h), (i), (j) and (l). Within two weeks after having decided on whether and 
when it decides an individual case concerning personal data transferred from outside of the Union subject 
to Directive 95/46/EC via standard contractual clauses laid down in paragraph 3 of Article 46(1) should take 
the necessary measures to apply that decision in accordance with point (d) of paragraph 2 when those decisions are final. Where 
a supervisory authority considers there is no legal obligation to implement legislation for compliance with a decision adopted by both the lead supervisory authorities concerned which have submitted their collective views through triage 
mechanism and also in view of relevant developments taking place within a reasonable period of time referred 
to in the same sentence, in order to ensure effective enforcement against controllers processing personal data under such 
an adequacy decision issued before 22 May 2018, but provided they demonstrate appropriate safeguards 
of equivalent level to those contained in international or binding corporate rules established between 30 March 2011 and 9 April 2016 
and authorised as suitable guarantees for ensuring appropriate levels of data protection pursuant to Directive 2002/58/EC or 
Directive 95/46/EC prior to 8 July 2009. That matter may involve urgent consideration so that decisions can be taken within six 
months after adoption thereof if agreed procedures do not provide for such an extension of the month periods referred to 
in paragraphs 1 and 2. Such supervisory authorities shall inform other supervisory authorities involved in the case without delay of any action 
adopted against a controller. Member States and national supervisory authorities with which binding decisions are adopted within 
one month have four weeks to lodge a request alleging procedural irregularities with regard to the drafting process 
pursuant to Article 60 together with any requested amendment where necessary and notify any changes made during 
any ad hoc procedure to comply with such requests without undue further delay of up to five days. Those supervisory 
authorities shall immediately communicate details about any";"0.00";"0.43";"0.56";"0.51";"0.47";"0.00";"kaggle - finetuned"
"69";"grafo";"What is the European Data Protection Board and who is part of it?";"The European Data Protection Board is a body of the Union with legal personality. It is composed of the head of one supervisory authority of each Member State and of the European Data Protection Supervisor, or their respective representatives. In Member States with more than one supervisory authority, a joint representative shall be appointed.";" The best place for more information about this subject in an easy-to-understand manner can be found 
here on the website of the European Commission's lead supervisory authority for data protection, the Article  8 of 
the Charter requires that each Member State maintain a competent supervisory authority which has responsibility both 
for ensuring compliance with approved codes of conduct by controllers or processors established therein as well as 
being able to handle complaints lodged by users against those controllers or processors in accordance with its rules 
and regulations on effective administrative remedies (such as enforcement measures), compensation schemes and 
judgment assistance between the supervisory authorities under Articles 70 to 73. In order to ensure an effective 
cooperation of the independent data protection supervisory authorities throughout the Union, they are to follow 
an internal mechanism governed by Regulation (EU) 2016/679 governing mutual assistance when notified such action 
is necessary for carrying out their tasks related to the enforceability of decisions taken pursuant to paragraph 2, 
which could involve cross-border effects within two weeks unless delay requests allow further verification before taking 
measures based upon a provisional decision adopted by relevant others within one month from notification thereof. A draft 
regional cooperation arrangement shall provide clear rules regarding all issues arising from transatlantic flows and 
other situations requiring bilateral agreements with third countries or international organisations or other bodies or 
parties not members of the Union should also be made available together with any binding acts referred to in the name 
of the Chair designated according to point 3 without undue delay and at the latest no later than three months after the 
adoption of this Regulation. Within ten days of receiving its final advice, either request involved a request for 
judicial remedy or seeks judicial remedy because it cannot otherwise obtain compliance with instructions issued to 
a controller pursuant to paragraphs 5 and 6 where a processor does not comply with obligations imposed 
on persons processing personal data by virtue of Chapter II and Chapter III; a complaint received during the investigation
pursuant to paragraph 15 may seek remedial actions appropriate including direct communication with the service 
provider making good any infringements determined as having consequences for the security of services intended for 
data subjects but do not result in restrictions relating exclusively to natural persons accessing public adminisy­trations via a 
service provided across borders, for example using encryption techniques developed outside of the processing state into 
services accessible directly form abroad over which there was neither contract nor equivalent level of";"0.00";"0.46";"0.59";"0.51";"0.60";"0.00";"kaggle - finetuned"
