"type";"question";"gold_answer";"llm_response";"complexity";"saf";"nli";"sim";"relevancy";"faithfulness";"model"
"grafo";"A empresa pode exigir senha do meu e-mail pessoal para ""auditoria""?";"Absolutamente não, exceto se houver ordem judicial. Mas a empresa pode exigir acesso a e-mails enviados DE/PARA o domínio corporativo - isso é lícito.";"{'resposta': 'Não. A empresa não pode exigir a senha de e-mail pessoal do colaborador, pois isso viola a privacidade e a intimidade, direitos fundamentais protegidos pela Constituição e pela LGPD. O tratamento de dados pessoais deve respeitar os princípios da finalidade, necessidade e transparência (Art. 6º, LGPD), e o acesso a dados pessoais só é permitido mediante consentimento específico e destacado do titular ou em hipóteses legais estritas, o que não inclui a solicitação direta de senhas de contas privadas para auditoria interna.', 'chunks': [], 'trecho_chave': 'O tratamento de dados pessoais deve observar os princípios da finalidade, necessidade e transparência (Art. 6º, LGPD).', 'percentual': []}";"0.85";"0.76";"0.00";"0.62";"1.00";"0.75";"maritaca"
"grafo";"O hotel pode fotografar minha identidade e guardar?";"O Art. 58 da LGPD permite retenção para ""cumprimento de obrigação legal"". O Estatuto do Desarmamento e Lei de Migração exigem identificação, mas não explicitamente guarda por 5 anos.";"{'resposta': 'Sim, o hotel pode fotografar e armazenar sua identidade para fins de cadastro, desde que observe a Lei Geral de Proteção de Dados (LGPD). O tratamento é permitido com base no consentimento do titular (Art. 7º, I) ou para execução de contrato (Art. 7º, V), devendo o hotel informar a finalidade, garantir segurança e permitir acesso, correção e eliminação dos dados, conforme Arts. 6º, 18 e 44 da LGPD. O titular deve ser informado sobre o tratamento e seus direitos.', 'chunks': ['a57ec09b', '9c7da499', '3d4c7895', 'f9e4ad69'], 'trecho_chave': 'o tratamento de dados pessoais é permitido mediante fornecimento de consentimento pelo titular (Art. 7º, I)', 'percentual': ['40', '25', '20', '15']}";"0.87";"0.76";"0.57";"0.43";"1.00";"1.00";"maritaca"
"grafo";"Posso exigir que uma empresa apague meu histórico de compras?";"O Art. 18 permite. Mas a empresa pode argumentar ""obrigação fiscal"" (guardar por 5 anos). A ambiguidade: pode manter CPF, valor, data, mas apagar ""itens específicos""? É ""anonimização parcial""?";"{'resposta': 'Sim, o titular de dados pessoais pode exigir que a empresa elimine seu histórico de compras, desde que não haja obrigação legal ou regulatória que exija a conservação desses dados. O direito de eliminação está previsto no Art. 18, VI, da LGPD, que obriga o controlador a eliminar dados tratados com consentimento quando solicitado, exceto nas hipóteses do Art. 16. A solicitação deve ser formalizada ao controlador, que deve responder em até 15 dias, conforme Art. 19, II, LGPD.', 'chunks': ['f9e4ad69', '5cf8dbf1'], 'trecho_chave': 'eliminar os dados pessoais tratados com o consentimento do titular, quando requisitado, exceto nas hipóteses do art. 16 da LGPD (Art. 18, VI)', 'percentual': ['70', '30']}";"0.60";"0.67";"0.55";"0.62";"1.00";"1.00";"maritaca"
"grafo";"O app de transporte pode compartilhar meu histórico de rotas com parceiros comerciais?";"O Art. 7º, § 4º exige consentimento para compartilhamento. Mas se for ""analisado por IA"" e transformado em ""perfil de consumo genérico"" sem identificação direta? A linha é tênue.";"{'resposta': 'O compartilhamento do histórico de rotas do usuário com parceiros comerciais por aplicativos de transporte só é permitido se houver consentimento específico e informado do titular, conforme Art. 7º, I, da LGPD, ou se houver outra base legal aplicável, como legítimo interesse (Art. 10), desde que respeitados os direitos e expectativas do titular. O controlador deve informar claramente a finalidade e obter consentimento vinculado a essa finalidade, garantindo transparência e respeito ao princípio da necessidade (Art. 6º, III).', 'chunks': ['a57ec09b', 'e9106279', 'ffc54078'], 'trecho_chave': 'tratamento de dados pessoais é permitido mediante fornecimento de consentimento pelo titular (Art. 7º, I)', 'percentual': ['50', '30', '20']}";"0.65";"0.92";"0.54";"0.61";"1.00";"1.00";"maritaca"
"grafo";"Meu ex-empregador pode me processar se eu solicitar todos os meus dados guardados?";"Não, o Art. 18 é direito do titular. Mas se nas correspondências internas houver ""opiniões"" sobre meu desempenho? Outros funcionários também têm direito à privacidade.";"{'resposta': 'Não, o ex-empregador não pode processar o ex-empregado por solicitar formalmente o acesso aos seus dados pessoais. A LGPD assegura ao titular o direito de requerer confirmação de existência e acesso aos dados tratados pelo controlador, independentemente do vínculo empregatício. O art. 18, II, da LGPD garante esse direito, e o art. 19, I, impõe ao controlador o dever de fornecer a informação imediatamente. A solicitação é exercício regular de direito, não configurando ato ilícito passível de ação judicial.', 'chunks': ['f9e4ad69', '7b6b9e10'], 'trecho_chave': 'O controlador deve fornecer ao titular acesso aos seus dados pessoais tratados, a qualquer momento e mediante requisição (Art. 18, II)', 'percentual': ['60', '40']}";"0.93";"0.81";"0.54";"0.69";"1.00";"1.00";"maritaca"
"grafo";"A empresa pode usar meu e-mail pessoal cadastrado para enviar marketing?";"Não, sem consentimento específico (Art. 7º, § 4º). Mas se foi ""coletado no contexto de relação contratual""? Isso configura ""legítimo interesse""?";"{'resposta': 'Não. O envio de marketing por e-mail só é permitido se houver consentimento prévio, livre, informado e inequívoco do titular, conforme Art. 7º, I, e Art. 8º da LGPD. Sem consentimento específico para essa finalidade, o uso do e-mail pessoal para marketing é irregular e viola o direito à privacidade e à autodeterminação informativa do titular, podendo gerar sanções administrativas e civis à empresa controladora dos dados.', 'chunks': ['a57ec09b', 'd157f57f'], 'trecho_chave': 'o tratamento de dados pessoais é permitido mediante fornecimento de consentimento pelo titular (Art. 7º, I)', 'percentual': ['70', '30']}";"0.89";"0.69";"0.55";"0.41";"1.00";"1.00";"maritaca"
"grafo";"O mercado pode filmar minha fila de compras e usar para análise de comportamento?";"As imagens são dados pessoais. O Art. 7º, IX permite ""legítimo interesse"" para segurança, mas análise de comportamento de compra é ""marketing"" - precisa de consentimento?";"{'resposta': 'Sim, o mercado pode filmar a fila de compras para análise de comportamento, desde que o tratamento dos dados seja transparente, tenha finalidade específica e permita revisão humana das decisões automatizadas, conforme o Art. 20 da LGPD. O titular tem direito de saber como seus dados são usados e pode solicitar revisão de decisões tomadas unicamente por sistemas automatizados que afetem seus interesses. O uso deve respeitar os princípios de finalidade, necessidade e transparência, além de garantir anonimização sempre que possível.', 'chunks': ['d864f83b', '9c7da499'], 'trecho_chave': 'decisões tomadas unicamente com base em tratamento automatizado de dados pessoais que afetem seus interesses', 'percentual': ['60', '40']}";"0.86";"0.92";"0.55";"0.68";"1.00";"1.00";"maritaca"
"grafo";"Posso solicitar os dados que uma empresa tem sobre meu filho menor?";"Sim, como responsável legal. Mas a partir de quantos anos? O Art. 14 não estabelece idade mínima. E se o adolescente (16 anos) quiser manter privacidade de certas conversas?";"{'resposta': 'Sim, o responsável legal pode solicitar acesso aos dados pessoais de menor mantidos por empresa, pois a LGPD assegura ao titular (representado) o direito de obter confirmação e acesso aos seus dados, mediante requerimento formal ao controlador, que deve fornecer resposta em até 15 dias (Art. 19, I e II). O tratamento de dados de crianças e adolescentes deve sempre observar o melhor interesse do menor (Art. 14).', 'chunks': ['7b6b9e10', '49389041'], 'trecho_chave': 'O controlador deve providenciar ao titular, imediatamente após requisição, a confirmação de existência ou acesso a dados pessoais em formato simplificado (Art. 19, I, LGPD).', 'percentual': ['70', '30']}";"0.70";"0.76";"0.54";"0.52";"1.00";"0.75";"maritaca"
"grafo";"A operadora de cartão de crédito pode vender minha lista de compras para anunciantes?";"É proibido sem consentimento. Mas a ""análise de crédito"" com ""parceiros"" é permitida? O Art. 7º, V permite para ""proteção do crédito"".";"{'resposta': 'A operadora de cartão de crédito só pode compartilhar ou vender dados de compras mediante consentimento específico e informado do titular, conforme Art. 7º, I, e Art. 8º da LGPD. Sem consentimento, o compartilhamento é vedado, salvo hipóteses legais restritas, como obrigação regulatória ou proteção de crédito. O titular tem direito à transparência sobre o uso dos dados e pode solicitar revisão de decisões automatizadas (Art. 20). A venda sem base legal configura infração à LGPD, sujeita a sanções administrativas e civis.', 'resposta_completa': 'A Lei Geral de Proteção de Dados (LGPD) estabelece que o tratamento de dados pessoais, incluindo listas de compras, só pode ocorrer com base em uma das hipóteses legais do Art. 7º. A principal delas é o consentimento do titular (Art. 7º, I), que deve ser fornecido de forma livre, informada e inequívoca (Art. 8º). O compartilhamento ou venda desses dados a anunciantes ou terceiros depende de consentimento específico para essa finalidade, destacado e vinculado a uma finalidade determinada. Caso contrário, a operação é vedada, exceto em situações excepcionais previstas em lei, como cumprimento de obrigação legal, proteção do crédito ou exercício regular de direitos. O titular tem direito à transparência, acesso, revisão de decisões automatizadas (Art. 20) e pode exigir a eliminação dos dados quando o consentimento for revogado (Art. 18, VI). A violação dessas regras sujeita o agente de tratamento a sanções administrativas (Art. 52) e à obrigação de reparar eventuais danos (Art. 42).', 'chunks': ['a57ec09b', 'd157f57f', 'e9106279', 'd864f83b'], 'trecho_chave': 'o tratamento de dados pessoais é permitido mediante fornecimento de consentimento pelo titular (Art. 7º, I)', 'percentual': ['40', '25', '20', '15']}";"0.86";"0.79";"0.54";"0.63";"1.00";"0.50";"maritaca"
"grafo";"O restaurante pode exigir CPF e nome completo para fazer reserva?";"Se é para confirmação, pode ser justificável. Mas se é para montar ""base de dados para marketing futuro"" sem consentimento claro? É ilegal.";"{'resposta': 'Sim, o restaurante pode exigir CPF e nome completo para reserva, desde que justifique a necessidade desses dados para identificação do titular e cadastro, informe claramente a finalidade e observe os princípios da LGPD, como finalidade, necessidade e transparência. O tratamento é permitido quando necessário para execução de contrato ou procedimentos preliminares, conforme Art. 7º, V da LGPD. O titular deve ser informado sobre o uso dos dados e seus direitos, garantindo livre acesso e possibilidade de revisão.', 'chunks': [], 'trecho_chave': 'o tratamento é permitido quando necessário para execução de contrato ou procedimentos preliminares, a pedido do titular (Art. 7º, V)', 'percentual': ['100']}";"0.75";"0.88";"0.53";"0.42";"1.00";"1.00";"maritaca"
"grafo";"A imobiliária pode exigir extrato bancário de 6 meses para alugar?";"Análise de crédito é lícita (Art. 7º, V). Mas 6 meses? Seria ""proporcional""? O Art. 6º exige ""adequação"". E se o inquilino oferece fiador?";"{'resposta': 'A imobiliária pode exigir extrato bancário de até 6 meses para análise de crédito do candidato à locação, pois o tratamento de dados pessoais para proteção do crédito é permitido pela LGPD (Art. 7º, X), desde que a finalidade seja clara, o tratamento seja proporcional e o titular seja informado sobre o uso dos dados, respeitando os princípios da necessidade e transparência previstos no Art. 6º da LGPD.', 'chunks': [], 'trecho_chave': 'o tratamento é permitido para proteção do crédito, conforme legislação pertinente (Art. 7º, X)', 'percentual': ['100']}";"0.75";"0.75";"0.54";"0.68";"1.00";"1.00";"maritaca"
"grafo";"Posso exigir que minha foto em vídeo de treinamento corporativo seja borrada?";"Pode argumentar ""direito de imagem"". Mas a empresa pode alegar ""legítimo interesse"" em manter registro educacional? O Art. 7º, IV permite para ""exercício de direitos"", mas é recíproco.";"{'resposta': 'Sim, você pode exigir a anonimização ou eliminação de sua imagem em vídeo corporativo, pois a LGPD assegura ao titular o direito de solicitar ao controlador a anonimização, bloqueio ou eliminação de dados pessoais tratados sem consentimento ou em desconformidade com a lei. O controlador deve atender à solicitação, salvo hipóteses legais de conservação (Art. 18, IV e VI; Art. 16, LGPD).', 'chunks': ['f9e4ad69', '5cf8dbf1'], 'trecho_chave': 'promover anonimização, bloqueio ou eliminação de dados desnecessários, excessivos ou tratados em desconformidade com a LGPD, mediante requisição do titular (Art. 18, IV)', 'percentual': ['70', '30']}";"0.78";"0.59";"0.56";"0.54";"1.00";"1.00";"maritaca"
"grafo";"O banco pode negar empréstimo baseado em ""dados comportamentais"" de redes sociais?";"O Art. 20 da LGPD garante direito a explicação sobre decisões automatizadas. Mas se a negativa inclui ""análise de risco baseada em perfil digital""? O banco deve revelar os critérios?";"{'resposta': 'Sim, o banco pode analisar dados comportamentais de redes sociais para análise de risco de crédito, desde que o titular tenha direito à revisão humana da decisão automatizada, conforme Art. 20 da LGPD. O tratamento automatizado para definição de perfil de crédito é permitido, mas é vedada a tomada de decisão unicamente automatizada que afete interesses do titular sem possibilidade de revisão. O banco deve informar a finalidade e garantir transparência, além de observar os princípios de necessidade, finalidade e não discriminação previstos na LGPD.', 'chunks': ['d864f83b', '9c7da499'], 'trecho_chave': 'vedada a tomada de decisão unicamente automatizada que afete interesses do titular sem que seja assegurada a possibilidade de revisão por pessoa natural', 'percentual': ['70', '30']}";"0.80";"0.92";"0.54";"0.72";"1.00";"1.00";"maritaca"
"grafo";"A clínica de estética pode publicar fotos ""antes e depois"" no Instagram sem autorização?";"Não, a imagem é dado sensível. Mesmo com autorização, o Art. 9º da LGPD exige ""finalidade específica"". Se a autorização foi para ""registro médico"", não cobre ""publicidade"".";"{'resposta': 'Não. A publicação de fotos “antes e depois” de clientes em redes sociais, como o Instagram, sem autorização expressa, viola a LGPD, pois o tratamento de dados pessoais (fotos) exige consentimento livre, informado e específico do titular para finalidade determinada (Art. 5º, XII e Art. 7º, I). A ausência de consentimento torna o ato ilícito, sujeitando a clínica a sanções administrativas e civis, além de configurar violação à privacidade e à imagem do cliente, conforme o Código Civil e a LGPD.', 'chunks': ['a57ec09b', 'e9106279'], 'trecho_chave': 'o tratamento de dados pessoais é permitido mediante fornecimento de consentimento pelo titular (Art. 7º, I)', 'percentual': ['60', '40']}";"0.80";"0.35";"0.54";"0.66";"1.00";"1.00";"maritaca"
"grafo";"O empregador pode exigir lista de contatos do meu celular corporativo?";"Se o celular é corporativo, tecnicamente sim. Mas se os contatos incluem médicos, terapeutas, familiares? Há ""expectativa de privacidade"" protegida?";"{'resposta': 'Sim, o empregador pode exigir acesso à lista de contatos do celular corporativo, desde que o faça com base em legítimo interesse (Art. 7º, IX, LGPD) e para finalidades específicas, como controle e organização das atividades profissionais. O tratamento deve ser transparente, limitado ao necessário e respeitar os direitos do titular, conforme Arts. 6º e 18 da LGPD. O empregador deve informar previamente o empregado sobre a coleta, finalidade e garantir que não haja tratamento excessivo ou discriminatório. O titular pode solicitar acesso, correção ou eliminação dos dados, nos termos da lei.', 'chunks': [], 'trecho_chave': 'o legítimo interesse somente poderá fundamentar tratamento de dados pessoais quando houver finalidades legítimas derivadas de situações concretas, respeitando as legítimas expectativas do titular e seus direitos e liberdades fundamentais (Art. 10, LGPD).', 'percentual': []}";"0.84";"0.77";"0.54";"0.59";"1.00";"1.00";"maritaca"
"grafo";"Posso exigir que uma empresa apague logs de acesso que mostram quando entrei no prédio?";"Os logs são dados pessoais. Mas a empresa pode argumentar ""segurança patrimonial"" e ""legítimo interesse"". O prazo de retenção é discricionário.";"{'resposta': 'Sim, você pode exigir a eliminação dos logs de acesso referentes à sua entrada no prédio, pois a LGPD garante ao titular o direito de solicitar a eliminação de dados pessoais tratados com base em consentimento, desde que não haja obrigação legal ou regulatória que justifique a conservação (Art. 18, VI e Art. 16 da LGPD). O controlador deve atender à solicitação, salvo exceções legais.', 'chunks': ['f9e4ad69', '5cf8dbf1'], 'trecho_chave': 'eliminar os dados pessoais tratados com o consentimento do titular, quando requisitado, exceto nas hipóteses do art. 16 da LGPD (Art. 18, VI)', 'percentual': ['70', '30']}";"0.64";"0.73";"0.54";"0.55";"1.00";"1.00";"maritaca"
"grafo";"O site de e-commerce pode exigir cadastro para ver preços?";"Configura ""coleta excessiva""? O Art. 6º exige ""minimização"". Se o preço é público, exigir dados pessoais pode ser considerado ""prática abusiva"" pelo CDC.";"{'resposta': 'Sim, um site de e-commerce pode exigir cadastro prévio para visualizar preços, desde que informe claramente ao usuário a finalidade do tratamento dos dados, obtenha consentimento ou fundamente o tratamento em outra base legal da LGPD (Art. 7º), e respeite os princípios da transparência, finalidade e necessidade (Art. 6º). A exigência não pode ser abusiva nem violar direitos do consumidor ou do titular dos dados, devendo ser proporcional e justificada. Trecho-chave: “o tratamento de dados pessoais somente poderá ser realizado quando houver uma das bases legais previstas nos incisos I a X do Art. 7º da LGPD”.', 'chunks': [], 'trecho_chave': 'o tratamento de dados pessoais somente poderá ser realizado quando houver uma das bases legais previstas nos incisos I a X do Art. 7º da LGPD', 'percentual': []}";"0.79";"0.70";"0.01";"0.48";"1.00";"1.00";"maritaca"
"grafo";"Posso acessar os e-mails do meu cônjuge falecido?";"A LGPD não se aplica a falecidos (lacuna legal). O Google/Facebook têm políticas próprias. O Judiciário brasileiro tem negado acesso, entendendo que viola privacidade post-mortem.";"{'resposta': 'O acesso a e-mails de titular falecido não é garantido automaticamente ao cônjuge, pois a LGPD protege a privacidade e a confidencialidade dos dados pessoais mesmo após a morte. O controlador do serviço só pode fornecer acesso mediante autorização judicial ou previsão legal específica, pois o consentimento do titular não subsiste após o falecimento. O art. 18 da LGPD assegura direitos ao titular, mas não estende automaticamente ao cônjuge o direito de acesso a dados pessoais sigilosos, como e-mails. Portanto, a solicitação deve ser formalizada e pode ser negada se não houver base legal ou ordem judicial.', 'resposta_completa': 'A Lei Geral de Proteção de Dados (LGPD) protege os dados pessoais do titular, inclusive após sua morte, e não prevê, de forma expressa, o direito automático do cônjuge de acessar e-mails do falecido. O art. 18 da LGPD garante ao titular direitos como acesso e confirmação de existência de dados, mas tais direitos não são transferidos automaticamente ao cônjuge. O controlador do serviço (por exemplo, o provedor de e-mail) só pode fornecer acesso mediante autorização judicial ou previsão legal específica, pois o consentimento do titular cessa com o falecimento. Assim, o cônjuge deve formalizar o pedido ao controlador, mas a concessão depende de decisão judicial ou de norma que autorize expressamente tal acesso, considerando também o direito à privacidade do falecido e eventuais disposições testamentárias.', 'chunks': [], 'trecho_chave': 'O controlador deve fornecer acesso aos dados pessoais do titular mediante requisição, mas não há previsão legal de extensão automática desse direito ao cônjuge após o falecimento.', 'percentual': []}";"0.66";"0.47";"0.91";"0.67";"1.00";"1.00";"maritaca"
"grafo";"Meus pais podem solicitar meus dados de saúde mesmo eu sendo maior de idade?";"Não, sem autorização ou curatela. Mas em emergência médica? O Art. 7º, VII permite ""proteção da vida"" como base legal excepcional.";"{'resposta': 'Não. O acesso a dados de saúde de pessoa maior de idade por terceiros, inclusive pais, depende de consentimento específico e destacado do titular, conforme o Art. 11, I, da LGPD. Dados de saúde são considerados sensíveis e só podem ser tratados com autorização expressa do titular, salvo exceções legais estritas que não se aplicam à mera solicitação familiar. O controlador deve garantir a privacidade e só fornecer informações mediante manifestação de vontade livre, informada e inequívoca do titular, conforme Art. 8º da LGPD.', 'resposta_completa': 'A Lei Geral de Proteção de Dados (LGPD) classifica dados de saúde como sensíveis (Art. 5º, II) e exige consentimento específico e destacado do titular para seu tratamento (Art. 11, I). Pais não possuem direito automático de acesso aos dados de saúde de filhos maiores de idade, pois a proteção à privacidade e à autodeterminação informativa prevalece. O controlador dos dados (ex.: clínica, hospital) só pode compartilhar tais informações mediante autorização expressa do titular, salvo hipóteses legais excepcionais (ex.: tutela, curatela, risco de vida), que não se presumem. Portanto, sem consentimento formal do titular maior, o acesso é vedado.', 'chunks': ['b47f4387', 'd157f57f'], 'trecho_chave': 'tratamento de dados pessoais sensíveis com consentimento específico e destacado do titular', 'percentual': ['70', '30']}";"0.73";"0.59";"0.55";"0.35";"1.00";"1.00";"maritaca"
"grafo";"A empresa pode exigir dados de saúde de meus dependentes para plano de saúde corporativo?";"Para inclusão no plano, sim (obrigação contratual). Mas para ""análise de risco atuarial""? Isso é proibido pelo Art. 7º, II, ""g"" combinado com discriminação.";"{'resposta': 'A empresa pode solicitar dados de saúde dos dependentes para inclusão em plano de saúde corporativo, mas somente com consentimento específico e destacado do titular ou responsável legal, conforme Art. 11, I, da LGPD. O tratamento deve ser limitado à finalidade de contratação ou manutenção do benefício, observando-se os princípios de necessidade, transparência e segurança. Sem consentimento válido, a exigência é vedada, pois dados de saúde são considerados sensíveis e sua coleta exige justificativa legal expressa e proteção reforçada.', 'chunks': ['b47f4387', '9c7da499'], 'trecho_chave': 'tratamento de dados pessoais sensíveis com consentimento específico e destacado do titular ou responsável legal, para finalidades específicas (Art. 11, I).', 'percentual': ['70', '30']}";"0.76";"0.73";"0.54";"0.45";"1.00";"1.00";"maritaca"
"grafo";"Posso solicitar que meus dados sejam excluídos após minha morte?";"A LGPD não prevê direito ao ""esquecimento digital"" post-mortem. Mas o Art. 12 do CC permite que familiares defendam ""memória"" do falecido - interpretação controversa.";"{'resposta': 'Sim, é possível solicitar a eliminação dos dados pessoais após a morte do titular. O controlador deve eliminar os dados tratados com consentimento quando requisitado, exceto nas hipóteses legais de conservação (Art. 18, VI, LGPD). A solicitação pode ser feita por representantes legais, mediante requisição formal, e o controlador tem o dever de atender, salvo obrigações legais de guarda. O direito à eliminação decorre do princípio da finalidade e da necessidade, previstos no Art. 6º da LGPD, que limitam o tratamento ao mínimo necessário e vedam a manutenção de dados após o fim da relação.', 'chunks': ['f9e4ad69', '5cf8dbf1'], 'trecho_chave': 'eliminar os dados pessoais tratados com o consentimento do titular, quando requisitado, exceto nas hipóteses do art. 16 da LGPD (Art. 18, VI)', 'percentual': ['70', '30']}";"0.65";"0.75";"0.13";"0.40";"1.00";"1.00";"maritaca"
"grafo";"Meu cônjuge pode acessar meus dados bancários sem autorização?";"Não, sigilo bancário (Lei Complementar 105/2001) prevalece sobre parentesco. Exceto em processo de inventário judicial.";"{'resposta': 'Não. O acesso a dados bancários é protegido pela LGPD e exige consentimento do titular, conforme Art. 7º, I. O cônjuge não possui autorização legal automática para acessar dados pessoais financeiros do outro, salvo se houver procuração específica ou decisão judicial. A regra é a privacidade e o controle do titular sobre seus dados, inclusive bancários, sendo vedado o acesso não autorizado por terceiros, ainda que familiares. O tratamento sem consentimento viola o direito fundamental à privacidade e pode gerar responsabilidade civil.', 'chunks': ['a57ec09b', 'e9106279'], 'trecho_chave': 'o tratamento de dados pessoais é permitido mediante fornecimento de consentimento pelo titular (Art. 7º, I)', 'percentual': ['70', '30']}";"0.92";"0.57";"0.54";"0.64";"1.00";"1.00";"maritaca"
"grafo";"A escola pode compartilhar notas e comportamento dos alunos com outros pais?";"Não, dados educacionais são sensíveis. Mas em caso de ""risco à segurança de outros alunos""? O Art. 7º, VII pode aplicar.";"{'resposta': 'Não. A escola não pode compartilhar notas e comportamento de alunos com outros pais, pois tais informações são dados pessoais protegidos pela LGPD (Art. 5º, I). O tratamento e compartilhamento desses dados só é permitido mediante consentimento específico do titular ou responsável legal, ou em hipóteses legais estritas, como cumprimento de obrigação legal ou execução de políticas públicas, o que não se aplica à mera solicitação de outros pais. O compartilhamento sem base legal viola o princípio da finalidade e o direito à privacidade dos estudantes.', 'chunks': [], 'trecho_chave': 'Obrigação: A LGPD aplica-se obrigatoriamente quando os dados pessoais objeto do tratamento tiverem sido coletados no território nacional.', 'percentual': []}";"0.89";"0.86";"0.49";"0.53";"1.00";"0.67";"maritaca"
"grafo";"Posso solicitar dados sobre meu pai biológico em adoção?";"O Art. 47 da Lei 13.709/2018 permite acesso do ""titular"", mas em adoção sigilosa o direito à identidade biológica é controverso. A Lei 12.010/2009 (Estatuto da Criança) permite acesso aos 18 anos em alguns casos.";"{'resposta': 'Sim, o adotado pode solicitar acesso a dados sobre seu pai biológico, pois a LGPD assegura ao titular o direito de obter confirmação da existência e acesso a seus dados pessoais, inclusive sobre origem, mediante requisição formal ao controlador (Art. 19, I e II). O acesso pode ser condicionado à existência de base legal e à proteção de direitos de terceiros, mas o direito de saber sobre suas origens biológicas é reconhecido como legítimo interesse e direito fundamental à identidade.', 'resposta_completa': 'O adotado, como titular de dados pessoais, pode requerer formalmente acesso a informações sobre seu pai biológico, com fundamento nos arts. 18 e 19 da LGPD, que garantem direito de confirmação da existência e acesso aos dados, bem como à declaração sobre sua origem. O controlador (órgão ou entidade responsável pelo registro) deve fornecer resposta em até 15 dias, salvo se houver vedação legal ou proteção de direitos de terceiros. O direito de conhecer as origens biológicas é reconhecido pela jurisprudência como parte do direito à identidade e à autodeterminação informativa, podendo ser exercido inclusive em processos de adoção, desde que observados os limites legais e o melhor interesse envolvido.', 'chunks': ['7b6b9e10', 'f9e4ad69'], 'trecho_chave': 'O controlador deve providenciar ao titular, imediatamente após requisição, a confirmação de existência ou acesso a dados pessoais em formato simplificado (Art. 19, I, LGPD).', 'percentual': ['60', '40']}";"0.67";"0.71";"0.66";"0.69";"1.00";"1.00";"maritaca"
"grafo";"O hospital pode informar ao cônjuge meu diagnóstico sem minha autorização?";"Não, sigilo médico (Art. 154 do Código Penal). Exceto se o paciente for incapaz ou houver risco à vida de terceiros.";"{'resposta': 'Não. O hospital não pode informar o diagnóstico ao cônjuge sem autorização do titular, pois dados de saúde são considerados sensíveis e seu tratamento exige consentimento específico e destacado do titular, conforme o Art. 11, I, da LGPD. A divulgação sem consentimento viola o direito à privacidade e à proteção de dados pessoais sensíveis, salvo exceções legais expressas, como proteção da vida ou cumprimento de obrigação legal, o que não se presume na situação descrita.', 'chunks': ['b47f4387', 'e9106279'], 'trecho_chave': 'tratamento de dados pessoais sensíveis com consentimento específico e destacado do titular ou responsável legal, para finalidades específicas (Art. 11, I).', 'percentual': ['70', '30']}";"0.87";"0.75";"0.55";"0.51";"1.00";"1.00";"maritaca"
"grafo";"A empresa pode exigir comprovante de vacinação dos meus filhos para liberar licença-paternidade estendida?";"Dados de saúde são sensíveis. A exigência pode ser questionável se não houver nexo com a finalidade (proteção ao recém-nascido).";"{'resposta': 'Não. A exigência de comprovante de vacinação dos filhos para concessão de licença-paternidade estendida não encontra amparo legal. A LGPD (Lei 13.709/2018) classifica dados de saúde como sensíveis (Art. 5º, II) e exige finalidade específica e consentimento destacado para seu tratamento (Art. 11, I). Não há previsão legal que vincule a concessão do benefício trabalhista à apresentação desse documento, sendo vedada a imposição de requisitos discriminatórios ou excessivos que não guardem relação direta com o direito pleiteado.', 'chunks': [], 'trecho_chave': 'dados sobre saúde são considerados sensíveis (Art. 5º, II) e seu tratamento exige consentimento específico e destacado (Art. 11, I, LGPD)', 'percentual': []}";"0.81";"0.64";"0.01";"0.46";"1.00";"1.00";"maritaca"
"grafo";"Posso impedir que meus herdeiros acessem minhas contas digitais após minha morte?";"A ""herança digital"" não é regulada no Brasil. Recomenda-se planejamento sucessório digital específico (testamento com senhas).";"{'resposta': 'Sim, é possível impedir que herdeiros acessem suas contas digitais após sua morte, desde que você deixe instruções expressas em testamento ou utilize mecanismos de privacidade das próprias plataformas, observando a LGPD (Lei 13.709/2018). O art. 6º, X, da LGPD exige que o controlador demonstre medidas para proteger dados pessoais, inclusive após o falecimento do titular, e o art. 18 assegura ao titular o direito de determinar o destino de seus dados. Contudo, a efetividade depende das políticas de cada serviço digital e da clareza das suas disposições.', 'resposta_completa': 'A Lei Geral de Proteção de Dados (LGPD) assegura ao titular o direito de determinar o destino de seus dados pessoais, inclusive após a morte, por meio de instruções expressas, como testamento ou disposições contratuais. O art. 6º, X, da LGPD impõe ao controlador o dever de demonstrar a adoção de medidas eficazes para proteger os dados, o que inclui respeitar as vontades manifestadas pelo titular quanto ao acesso ou exclusão de contas digitais. O art. 18 da LGPD confere ao titular direitos como acesso, correção, eliminação e portabilidade, que podem ser exercidos por representantes legais, mas podem ser restringidos por vontade expressa do titular. No entanto, a efetividade dessas instruções depende das políticas específicas de cada plataforma digital, pois algumas permitem a exclusão definitiva ou a transferência de contas mediante comprovação de falecimento, enquanto outras podem exigir autorização judicial ou seguir regras próprias. Portanto, é recomendável que o titular registre suas vontades em testamento e, se possível, utilize os mecanismos de privacidade oferecidos pelas plataformas para garantir que seus dados não sejam acessados por herdeiros após sua morte.', 'chunks': [], 'trecho_chave': 'O art. 6º, X, da LGPD exige que o controlador demonstre a adoção de medidas eficazes para proteger dados pessoais, inclusive após o falecimento do titular.', 'percentual': []}";"0.65";"0.42";"0.54";"0.63";"1.00";"1.00";"maritaca"
