"type";"question";"gold_answer";"llm_response";"complexity";"saf";"nli";"sim";"relevancy";"faithfulness";"model"
"grafo";"O app de transporte pode compartilhar meu histórico de rotas com parceiros comerciais?";"O Art. 7º, § 4º exige consentimento para compartilhamento. Mas se for ""analisado por IA"" e transformado em ""perfil de consumo genérico"" sem identificação direta? A linha é tênue.";"{'resposta': 'O app de transporte só pode compartilhar seu histórico de rotas com parceiros comerciais se houver consentimento específico e informado do titular, conforme o art. 7º, I, da LGPD, ou se houver outra base legal válida, como obrigação legal ou legítimo interesse, sempre respeitando os princípios de finalidade, necessidade e transparência. O titular tem direito de saber com quem seus dados são compartilhados e para qual finalidade, conforme art. 9º e art. 18, VII, da LGPD. O compartilhamento sem consentimento ou sem base legal é vedado.', 'chunks': ['e9106279', 'ffc54078', 'f9e4ad69'], 'trecho_chave': 'informações acerca do uso compartilhado de dados pelo controlador e a finalidade', 'percentual': ['40', '30', '30']}";"0.78";"0.95";"0.54";"0.64";"1.00";"1.00";"maritaca"
"grafo";"Meu ex-empregador pode me processar se eu solicitar todos os meus dados guardados?";"Não, o Art. 18 é direito do titular. Mas se nas correspondências internas houver ""opiniões"" sobre meu desempenho? Outros funcionários também têm direito à privacidade.";"{'resposta': 'Não, o ex-empregador não pode processar o ex-empregado por solicitar acesso aos seus dados pessoais. A LGPD assegura ao titular o direito de requerer confirmação de existência e acesso aos dados tratados pelo controlador, inclusive após o término do vínculo. O art. 18, V, da LGPD garante o direito de acesso facilitado às informações sobre o tratamento de dados, e o art. 7º, VI, permite o tratamento para exercício regular de direitos, inclusive em processos judiciais. A solicitação, portanto, é exercício regular de direito, não ato ilícito passível de ação judicial.', 'chunks': ['4d9abb51', 'a57ec09b'], 'trecho_chave': 'Garantir ao titular os direitos fundamentais de liberdade, intimidade e privacidade.', 'percentual': ['60', '40']}";"0.78";"0.93";"0.55";"0.66";"1.00";"1.00";"maritaca"
"grafo";"A empresa pode usar meu e-mail pessoal cadastrado para enviar marketing?";"Não, sem consentimento específico (Art. 7º, § 4º). Mas se foi ""coletado no contexto de relação contratual""? Isso configura ""legítimo interesse""?";"{'resposta': 'Não. O uso do e-mail pessoal para envio de marketing depende de consentimento prévio, livre, informado e inequívoco do titular, conforme a LGPD. O tratamento de dados para fins promocionais sem autorização expressa é vedado, salvo hipóteses legais específicas não aplicáveis ao caso. O titular pode solicitar a eliminação dos dados ou revogar o consentimento a qualquer momento (art. 18, VI e IX, LGPD).', 'chunks': ['e9106279', 'f9e4ad69'], 'trecho_chave': 'consentimento: manifestação livre, informada e inequívoca pela qual o titular concorda com o tratamento de seus dados pessoais para uma finalidade determinada', 'percentual': ['60', '40']}";"0.83";"0.77";"0.54";"0.41";"1.00";"1.00";"maritaca"
"grafo";"O mercado pode filmar minha fila de compras e usar para análise de comportamento?";"As imagens são dados pessoais. O Art. 7º, IX permite ""legítimo interesse"" para segurança, mas análise de comportamento de compra é ""marketing"" - precisa de consentimento?";"{'resposta': 'Sim, o mercado pode filmar a fila de compras para análise de comportamento, desde que observe os princípios da LGPD, como finalidade, transparência e necessidade, e informe os titulares sobre o tratamento das imagens. O uso deve ser legítimo, não discriminatório e, sempre que possível, as imagens devem ser anonimizadas. O titular tem direito de saber como seus dados são tratados e pode solicitar acesso ou eliminação, conforme art. 6º e art. 18 da LGPD. O tratamento sem consentimento só é permitido se houver base legal adequada, como legítimo interesse do controlador (art. 7º, IX).', 'chunks': ['9c7da499', 'a57ec09b'], 'trecho_chave': 'realização do tratamento para propósitos legítimos, específicos, explícitos e informados ao titular', 'percentual': ['60', '40']}";"0.77";"0.82";"0.54";"0.73";"1.00";"1.00";"maritaca"
"grafo";"Posso solicitar os dados que uma empresa tem sobre meu filho menor?";"Sim, como responsável legal. Mas a partir de quantos anos? O Art. 14 não estabelece idade mínima. E se o adolescente (16 anos) quiser manter privacidade de certas conversas?";"{'resposta': 'Sim, o responsável legal pode solicitar acesso aos dados pessoais do filho menor junto à empresa controladora, pois a LGPD assegura ao titular (representado) o direito de acesso facilitado e gratuito aos seus dados, mediante requisição formal. O controlador deve fornecer confirmação de existência ou acesso imediato ou em até 15 dias, conforme art. 9º e art. 18 da LGPD. O tratamento de dados de crianças deve ocorrer no melhor interesse delas (art. 14, LGPD).', 'chunks': ['ffc54078', '7b6b9e10', '4d9abb51', '49389041'], 'trecho_chave': 'O titular tem direito ao acesso facilitado às informações sobre o tratamento de seus dados, que deverão ser disponibilizadas de forma clara, adequada e ostensiva', 'percentual': ['40', '20', '20', '20']}";"0.63";"0.84";"0.54";"0.49";"1.00";"1.00";"maritaca"
"grafo";"A operadora de cartão de crédito pode vender minha lista de compras para anunciantes?";"É proibido sem consentimento. Mas a ""análise de crédito"" com ""parceiros"" é permitida? O Art. 7º, V permite para ""proteção do crédito"".";"{'resposta': 'Não. A operadora de cartão de crédito só pode compartilhar ou vender dados pessoais, como listas de compras, se houver consentimento específico e destacado do titular, conforme o art. 7º, I, da LGPD. Sem esse consentimento, a prática é vedada, pois viola os princípios de finalidade, necessidade e transparência previstos no art. 6º da mesma lei. O compartilhamento para fins publicitários exige autorização expressa, informada e para finalidade determinada, sob pena de infração à legislação de proteção de dados pessoais.', 'chunks': ['a57ec09b', '9c7da499'], 'trecho_chave': 'mediante o fornecimento de consentimento pelo titular', 'percentual': ['70', '30']}";"0.88";"0.79";"0.54";"0.56";"1.00";"1.00";"maritaca"
"grafo";"O restaurante pode exigir CPF e nome completo para fazer reserva?";"Se é para confirmação, pode ser justificável. Mas se é para montar ""base de dados para marketing futuro"" sem consentimento claro? É ilegal.";"{'resposta': 'Sim, o restaurante pode exigir CPF e nome completo para reserva, desde que informe claramente a finalidade e utilize os dados apenas para identificação do titular, respeitando o princípio da necessidade (art. 6º, III, LGPD). O tratamento deve ser limitado ao mínimo necessário e o titular deve ser informado sobre o uso, armazenamento e direitos sobre seus dados, conforme a Lei Geral de Proteção de Dados (LGPD).', 'chunks': ['9c7da499', 'e9106279'], 'trecho_chave': 'limitação do tratamento ao mínimo necessário para a realização de suas finalidades, com abrangência dos dados pertinentes, proporcionais e não excessivos em relação às finalidades do tratamento de dados', 'percentual': ['70', '30']}";"0.76";"0.83";"0.14";"0.35";"1.00";"1.00";"maritaca"
"grafo";"A imobiliária pode exigir extrato bancário de 6 meses para alugar?";"Análise de crédito é lícita (Art. 7º, V). Mas 6 meses? Seria ""proporcional""? O Art. 6º exige ""adequação"". E se o inquilino oferece fiador?";"{'resposta': 'Sim, a imobiliária pode exigir extrato bancário de seis meses para análise de crédito e comprovação de capacidade financeira do pretendente à locação, pois o tratamento de dados pessoais é permitido para proteção do crédito (art. 7º, X, LGPD) e para execução de procedimentos preliminares relacionados a contrato (art. 7º, V, LGPD). O titular deve ser informado sobre a finalidade e ter seus direitos de privacidade respeitados, conforme a LGPD.', 'chunks': ['a57ec09b'], 'trecho_chave': 'Art. 7º O tratamento de dados pessoais somente poderá ser realizado nas seguintes hipóteses: [...] V - quando necessário para a execução de contrato ou de procedimentos preliminares relacionados a contrato do qual seja parte o titular, a pedido do titular dos dados; [...] X - para a proteção do crédito', 'percentual': ['100']}";"0.76";"0.86";"0.54";"0.64";"1.00";"1.00";"maritaca"
"grafo";"Posso exigir que minha foto em vídeo de treinamento corporativo seja borrada?";"Pode argumentar ""direito de imagem"". Mas a empresa pode alegar ""legítimo interesse"" em manter registro educacional? O Art. 7º, IV permite para ""exercício de direitos"", mas é recíproco.";"{'resposta': 'Sim, você pode exigir a anonimização (borrar) ou eliminação da sua imagem em vídeo de treinamento corporativo, pois a LGPD assegura ao titular o direito de solicitar anonimização, bloqueio ou eliminação de dados pessoais tratados, inclusive imagens, quando considerados desnecessários, excessivos ou em desconformidade com a lei, mediante requisição formal ao controlador. Trecho-chave: “IV - anonimização, bloqueio ou eliminação de dados desnecessários, excessivos ou tratados em desconformidade com o disposto nesta Lei” (Art. 18, LGPD).', 'chunks': ['f9e4ad69', '941201b9'], 'trecho_chave': 'IV - anonimização, bloqueio ou eliminação de dados desnecessários, excessivos ou tratados em desconformidade com o disposto nesta Lei', 'percentual': ['70', '30']}";"0.71";"0.86";"0.04";"0.52";"1.00";"1.00";"maritaca"
"grafo";"O banco pode negar empréstimo baseado em ""dados comportamentais"" de redes sociais?";"O Art. 20 da LGPD garante direito a explicação sobre decisões automatizadas. Mas se a negativa inclui ""análise de risco baseada em perfil digital""? O banco deve revelar os critérios?";"{'resposta': 'A instituição financeira pode analisar dados comportamentais para concessão de crédito, mas deve respeitar a LGPD. O tratamento deve ser transparente, com finalidade específica e permitir revisão da decisão automatizada pelo titular (art. 20). O uso de dados de redes sociais é possível se houver base legal adequada, como consentimento ou legítimo interesse, mas não pode violar direitos fundamentais de privacidade e intimidade. O titular pode solicitar acesso, correção ou eliminação dos dados tratados (art. 18).', 'chunks': ['d864f83b', 'f9e4ad69', '105471be', '820509db'], 'trecho_chave': 'O titular dos dados tem direito a solicitar revisão, por pessoa natural, de decisões tomadas unicamente com base em tratamento automatizado de dados pessoais que afetem seus interesses', 'percentual': ['40', '30', '20', '10']}";"0.74";"0.87";"0.54";"0.66";"1.00";"1.00";"maritaca"
"grafo";"A clínica de estética pode publicar fotos ""antes e depois"" no Instagram sem autorização?";"Não, a imagem é dado sensível. Mesmo com autorização, o Art. 9º da LGPD exige ""finalidade específica"". Se a autorização foi para ""registro médico"", não cobre ""publicidade"".";"{'resposta': 'Não. A publicação de fotos de clientes em redes sociais, como o Instagram, para divulgar resultados de procedimentos estéticos, exige consentimento explícito do titular das imagens, conforme a LGPD. O art. 5º, XII, define consentimento como manifestação livre, informada e inequívoca para finalidade determinada. Sem autorização, a clínica viola direitos fundamentais de privacidade e intimidade do cliente, podendo ser responsabilizada civilmente. O uso de imagens para fins comerciais sem consentimento é vedado, salvo exceções legais não aplicáveis ao caso.', 'chunks': ['a57ec09b', 'd157f57f'], 'trecho_chave': 'consentimento: manifestação livre, informada e inequívoca pela qual o titular concorda com o tratamento de seus dados pessoais para uma finalidade determinada', 'percentual': ['70', '30']}";"0.86";"0.79";"0.54";"0.71";"1.00";"0.50";"maritaca"
"grafo";"O empregador pode exigir lista de contatos do meu celular corporativo?";"Se o celular é corporativo, tecnicamente sim. Mas se os contatos incluem médicos, terapeutas, familiares? Há ""expectativa de privacidade"" protegida?";"{'resposta': 'Não. O empregador não pode exigir a entrega da lista de contatos do celular corporativo, pois os contatos são dados pessoais do empregado, protegidos pela LGPD (art. 5º, I e VII). O titular tem direito à privacidade e à proteção de seus dados, e o tratamento só é permitido com consentimento ou para finalidade específica e informada (art. 9º). A exigência sem justificativa clara viola esses direitos e pode ser considerada tratamento irregular (art. 44).', 'chunks': ['e9106279', 'ffc54078', '3d4c7895'], 'trecho_chave': 'dado pessoal: informação relacionada a pessoa natural identificada ou identificável', 'percentual': ['40', '30', '30']}";"0.83";"0.71";"0.21";"0.65";"1.00";"1.00";"maritaca"
"grafo";"Posso exigir que uma empresa apague logs de acesso que mostram quando entrei no prédio?";"Os logs são dados pessoais. Mas a empresa pode argumentar ""segurança patrimonial"" e ""legítimo interesse"". O prazo de retenção é discricionário.";"{'resposta': 'Sim, você pode solicitar a eliminação dos logs de acesso que registram sua entrada no prédio, pois a LGPD assegura ao titular o direito de requerer a eliminação de dados pessoais tratados com seu consentimento ou quando não forem mais necessários (art. 18, VI). Contudo, a empresa pode recusar se houver obrigação legal ou regulatória que exija a conservação dos registros, conforme exceções do art. 16 da LGPD. O pedido deve ser formal e fundamentado na LGPD, dirigido ao controlador dos dados.', 'chunks': ['f9e4ad69', '5cf8dbf1'], 'trecho_chave': 'eliminação dos dados pessoais tratados com o consentimento do titular, exceto nas hipóteses previstas no art. 16 desta Lei', 'percentual': ['70', '30']}";"0.65";"0.88";"0.54";"0.60";"1.00";"1.00";"maritaca"
"grafo";"O site de e-commerce pode exigir cadastro para ver preços?";"Configura ""coleta excessiva""? O Art. 6º exige ""minimização"". Se o preço é público, exigir dados pessoais pode ser considerado ""prática abusiva"" pelo CDC.";"{'resposta': 'Sim, um site de e-commerce pode exigir cadastro prévio para visualização de preços, desde que informe claramente ao usuário a finalidade do tratamento dos dados e obtenha consentimento, conforme o princípio da transparência e do livre acesso previstos no art. 6º da LGPD. O usuário deve ser informado sobre a possibilidade de não fornecer consentimento e as consequências da negativa, garantindo liberdade de escolha e respeito à privacidade.', 'chunks': ['9c7da499', 'f9e4ad69'], 'trecho_chave': 'livre acesso: garantia, aos titulares, de consulta facilitada e gratuita sobre a forma e a duração do tratamento, bem como sobre a integralidade de seus dados pessoais', 'percentual': ['60', '40']}";"0.73";"0.87";"0.19";"0.53";"1.00";"1.00";"maritaca"
"grafo";"Posso acessar os e-mails do meu cônjuge falecido?";"A LGPD não se aplica a falecidos (lacuna legal). O Google/Facebook têm políticas próprias. O Judiciário brasileiro tem negado acesso, entendendo que viola privacidade post-mortem.";"{'resposta': 'O acesso aos e-mails de titular falecido não é garantido automaticamente ao cônjuge, pois a LGPD assegura direitos de privacidade e titularidade ao falecido (art. 18). O controlador só pode fornecer acesso se houver previsão legal, autorização judicial ou disposição testamentária expressa, pois o tratamento de dados pessoais deve respeitar finalidade, necessidade e consentimento (art. 6º e 10). A solicitação ao provedor depende de demonstração de legítimo interesse e respeito aos direitos fundamentais do titular, não bastando o vínculo conjugal.', 'chunks': ['f9e4ad69', '105471be', '9c7da499'], 'trecho_chave': 'O titular dos dados pessoais tem direito a obter do controlador... acesso aos dados', 'percentual': ['50', '30', '20']}";"0.75";"0.60";"0.91";"0.66";"1.00";"1.00";"maritaca"
"grafo";"Meus pais podem solicitar meus dados de saúde mesmo eu sendo maior de idade?";"Não, sem autorização ou curatela. Mas em emergência médica? O Art. 7º, VII permite ""proteção da vida"" como base legal excepcional.";"{'resposta': 'Não. Dados de saúde são considerados sensíveis e, conforme o art. 11 da LGPD, só podem ser tratados com consentimento específico do titular ou em hipóteses legais restritas. Pais de pessoa maior de idade não possuem direito automático de acesso, pois o titular exerce plenamente seus direitos de privacidade e autodeterminação informativa, salvo se houver consentimento formal do titular ou situação excepcional prevista em lei, como tutela judicial ou risco à vida. O controlador deve negar o pedido sem autorização expressa do titular.', 'chunks': ['b47f4387', 'f9e4ad69'], 'trecho_chave': 'tratamento de dados pessoais sensíveis somente poderá ocorrer quando o titular ou seu responsável legal consentir, de forma específica e destacada, para finalidades específicas', 'percentual': ['70', '30']}";"0.73";"0.81";"0.55";"0.45";"1.00";"0.83";"maritaca"
"grafo";"A empresa pode exigir dados de saúde de meus dependentes para plano de saúde corporativo?";"Para inclusão no plano, sim (obrigação contratual). Mas para ""análise de risco atuarial""? Isso é proibido pelo Art. 7º, II, ""g"" combinado com discriminação.";"{'resposta': ""A empresa só pode exigir dados de saúde de dependentes para plano de saúde se houver consentimento específico e destacado do titular ou responsável legal, conforme o art. 11, I, da LGPD. A coleta sem consentimento só é permitida em hipóteses restritas, como tutela da saúde em procedimento realizado por profissionais da área da saúde ou entidades sanitárias (art. 11, II, 'f'). Fora dessas situações, a exigência é ilegal e viola direitos fundamentais de privacidade e proteção de dados sensíveis."", 'chunks': ['b47f4387', 'a57ec09b'], 'trecho_chave': 'tratamento de dados pessoais sensíveis somente poderá ocorrer quando o titular ou seu responsável legal consentir, de forma específica e destacada, para finalidades específicas', 'percentual': ['60', '40']}";"0.77";"0.70";"0.55";"0.42";"1.00";"1.00";"maritaca"
"grafo";"Posso solicitar que meus dados sejam excluídos após minha morte?";"A LGPD não prevê direito ao ""esquecimento digital"" post-mortem. Mas o Art. 12 do CC permite que familiares defendam ""memória"" do falecido - interpretação controversa.";"{'resposta': 'Sim, é possível solicitar a exclusão de dados pessoais após o falecimento, por meio de requerimento formal do representante legal do falecido ao controlador. A LGPD (art. 16) determina a eliminação dos dados ao término do tratamento, salvo hipóteses legais de conservação, como obrigação legal ou uso exclusivo do controlador com anonimização. O direito à privacidade e à eliminação é assegurado ao titular e pode ser exercido por seu representante, conforme art. 18 da LGPD, mediante comprovação do óbito e da representação.', 'chunks': ['5cf8dbf1', 'f9e4ad69'], 'trecho_chave': 'Os dados pessoais serão eliminados após o término de seu tratamento, autorizada a conservação para cumprimento de obrigação legal ou regulatória pelo controlador', 'percentual': ['60', '40']}";"0.66";"0.53";"0.07";"0.40";"1.00";"1.00";"maritaca"
"grafo";"Meu cônjuge pode acessar meus dados bancários sem autorização?";"Não, sigilo bancário (Lei Complementar 105/2001) prevalece sobre parentesco. Exceto em processo de inventário judicial.";"{'resposta': 'Não. O acesso a dados bancários pessoais é direito exclusivo do titular, conforme o princípio do livre acesso e o direito à privacidade previstos na LGPD. O art. 6º, IV, da Lei 13.709/2018, assegura ao titular consulta facilitada e gratuita sobre a integralidade de seus dados, sem possibilidade de acesso por terceiros sem consentimento expresso. O cônjuge, como terceiro, só pode acessar tais informações se houver autorização formal do titular ou previsão legal específica, o que não é a regra geral.', 'chunks': ['9c7da499', '4d9abb51'], 'trecho_chave': 'livre acesso: garantia, aos titulares, de consulta facilitada e gratuita sobre a forma e a duração do tratamento, bem como sobre a integralidade de seus dados pessoais', 'percentual': ['70', '30']}";"0.86";"0.79";"0.54";"0.62";"1.00";"1.00";"maritaca"
"grafo";"A escola pode compartilhar notas e comportamento dos alunos com outros pais?";"Não, dados educacionais são sensíveis. Mas em caso de ""risco à segurança de outros alunos""? O Art. 7º, VII pode aplicar.";"{'resposta': 'Não. A escola não pode compartilhar notas e comportamento dos alunos com outros pais, pois tais informações são dados pessoais protegidos pela LGPD. O art. 5º, I, define dado pessoal como informação relacionada a pessoa natural identificada ou identificável, e o art. 7º exige base legal específica para tratamento, como consentimento do titular ou obrigação legal. Não há previsão legal que autorize o compartilhamento com terceiros (outros pais) sem consentimento expresso dos responsáveis legais do aluno, sob pena de violação dos direitos de privacidade e intimidade do estudante.', 'chunks': ['e9106279', 'a57ec09b'], 'trecho_chave': 'dado pessoal: informação relacionada a pessoa natural identificada ou identificável', 'percentual': ['60', '40']}";"0.80";"0.69";"0.17";"0.50";"1.00";"1.00";"maritaca"
"grafo";"Posso solicitar dados sobre meu pai biológico em adoção?";"O Art. 47 da Lei 13.709/2018 permite acesso do ""titular"", mas em adoção sigilosa o direito à identidade biológica é controverso. A Lei 12.010/2009 (Estatuto da Criança) permite acesso aos 18 anos em alguns casos.";"{'resposta': 'Sim, a pessoa adotada pode solicitar acesso a dados pessoais do pai biológico, pois a LGPD assegura ao titular o direito de obter confirmação da existência e acesso a seus dados pessoais, inclusive em processos de adoção, mediante requerimento formal. O art. 18 da LGPD garante ao titular o direito de acesso facilitado às informações sobre o tratamento de seus dados, o que inclui informações relativas à sua origem biológica, respeitados eventuais sigilos legais e o melhor interesse do adotado.', 'chunks': ['7b6b9e10', '4d9abb51', 'ffc54078'], 'trecho_chave': 'Obrigação de fornecer confirmação de existência ou acesso a dados pessoais em formato simplificado, imediatamente mediante requisição do titular', 'percentual': ['40', '40', '20']}";"0.61";"0.71";"0.85";"0.72";"1.00";"1.00";"maritaca"
"grafo";"O hospital pode informar ao cônjuge meu diagnóstico sem minha autorização?";"Não, sigilo médico (Art. 154 do Código Penal). Exceto se o paciente for incapaz ou houver risco à vida de terceiros.";"{'resposta': 'Não. O hospital, como agente de tratamento, só pode compartilhar diagnóstico médico com terceiros, inclusive cônjuge, mediante consentimento específico e destacado do titular, conforme o art. 11, I, da LGPD. A exceção ocorre apenas em situações indispensáveis, como proteção da vida ou tutela da saúde, mas não para mera comunicação ao cônjuge sem autorização. O compartilhamento sem consentimento viola o direito à privacidade e pode gerar responsabilidade civil e administrativa ao hospital, conforme art. 43 da LGPD e sanções do art. 28.', 'chunks': ['b47f4387', '18ec1cd1'], 'trecho_chave': 'quando o titular ou seu responsável legal consentir, de forma específica e destacada, para finalidades específicas', 'percentual': ['70', '30']}";"0.95";"0.58";"0.56";"0.54";"1.00";"1.00";"maritaca"
"grafo";"A empresa pode exigir comprovante de vacinação dos meus filhos para liberar licença-paternidade estendida?";"Dados de saúde são sensíveis. A exigência pode ser questionável se não houver nexo com a finalidade (proteção ao recém-nascido).";"{'resposta': 'A empresa não pode exigir comprovante de vacinação dos filhos para liberar licença-paternidade estendida, pois tal exigência extrapola os requisitos legais do benefício e viola direitos fundamentais de privacidade e proteção de dados pessoais, conforme a LGPD (Lei 13.709/2018). O tratamento de dados sensíveis, como saúde, só é permitido mediante consentimento ou hipótese legal específica, o que não se aplica à concessão de licença-paternidade. A exigência é, portanto, ilegal e abusiva.', 'chunks': ['f9e4ad69', '4d9abb51'], 'trecho_chave': 'Garantir ao titular os direitos fundamentais de liberdade, intimidade e privacidade.', 'percentual': ['60', '40']}";"0.68";"0.44";"0.22";"0.52";"1.00";"1.00";"maritaca"
"grafo";"Posso impedir que meus herdeiros acessem minhas contas digitais após minha morte?";"A ""herança digital"" não é regulada no Brasil. Recomenda-se planejamento sucessório digital específico (testamento com senhas).";"{'resposta': 'Sim, é possível impedir o acesso de herdeiros a contas digitais após o falecimento, utilizando configurações de privacidade, instruções testamentárias ou solicitações prévias ao controlador. A LGPD assegura ao titular o direito à privacidade e à proteção de dados pessoais, inclusive após a morte, conforme o princípio da finalidade e da segurança (art. 6º, VII e VIII). Contudo, a efetividade depende das políticas da plataforma e da formalização das instruções, pois não há regra específica que obrigue o cumprimento automático por parte dos provedores.', 'chunks': ['9c7da499', '4d9abb51'], 'trecho_chave': 'proteger os direitos fundamentais de liberdade e de privacidade', 'percentual': ['60', '40']}";"0.63";"0.34";"0.53";"0.64";"1.00";"1.00";"maritaca"
"grafo";"A seguradora pode exigir exame genético para contratar seguro de vida?";"O Art. 7º, II, ""g"" permite dados sensíveis para ""prevenção de fraude"", mas teste genético é excessivo e pode configurar discriminação genética.";"{'resposta': 'A seguradora não pode exigir exame genético para contratar seguro de vida, pois dados genéticos são considerados sensíveis (Lei 13.709/2018, art. 5º, II) e seu tratamento só é permitido em hipóteses restritas, como proteção da vida ou mediante consentimento livre e informado do titular, não podendo ser imposto como condição contratual. A exigência viola direitos fundamentais de privacidade e intimidade, além de contrariar o princípio da não discriminação. O titular pode negar o fornecimento, e a seguradora deve informar as consequências dessa recusa, mas não pode impor o exame.', 'chunks': ['e9106279', '4d9abb51'], 'trecho_chave': 'dado genético ou biométrico, quando vinculado a uma pessoa natural', 'percentual': ['70', '30']}";"0.79";"0.65";"0.02";"0.45";"1.00";"1.00";"maritaca"
"grafo";"O supermercado pode me filmar enquanto faço compras?";"Sim, com base no legítimo interesse (segurança patrimonial, art. 7º, IX). Mas deve informar sobre as câmeras (transparência, art. 6º, VI) e não pode usar as imagens para fins diferentes, como análise de comportamento de consumo sem consentimento.";"{'resposta': 'Sim, o supermercado pode filmar clientes durante as compras para fins de segurança patrimonial, pois trata-se de tratamento de dados pessoais (imagem) com base no legítimo interesse do controlador, conforme art. 7º, IX, da LGPD. O tratamento deve ser transparente, limitado à finalidade de prevenção de furtos e proteção do patrimônio, sem uso discriminatório ou excessivo, e o titular tem direito de acesso e solicitação de eliminação após o término do tratamento (arts. 6º e 18 da LGPD).', 'chunks': ['105471be', '9c7da499', 'f9e4ad69'], 'trecho_chave': 'Tratamento de dados pessoais com base no legítimo interesse do controlador para proteção do exercício regular de seus direitos ou prestação de serviços que o beneficiem', 'percentual': ['50', '30', '20']}";"0.81";"0.82";"0.54";"0.66";"1.00";"1.00";"maritaca"
"grafo";"Posso solicitar que fotos de meus filhos sejam removidas do site da escola?";"Sim, como responsável legal (Art. 14). Mas se foi autorizado no início do ano e agora revogou? A escola pode argumentar que já publicou e remoção é ""onerosa""?";"{'resposta': 'Sim, o responsável legal pode solicitar formalmente a remoção de fotos dos filhos do site da escola, pois a Lei Geral de Proteção de Dados (LGPD) assegura ao titular o direito à privacidade e à eliminação de dados pessoais tratados com consentimento, conforme art. 17 e art. 18, VI. O pedido deve ser atendido, salvo hipóteses legais de conservação. O tratamento de dados de crianças deve ocorrer no melhor interesse delas (art. 14, §3º).', 'chunks': ['4d9abb51', 'f9e4ad69', '49389041'], 'trecho_chave': 'Toda pessoa natural tem assegurada a titularidade de seus dados pessoais e garantidos os direitos fundamentais de liberdade, de intimidade e de privacidade', 'percentual': ['50', '30', '20']}";"0.67";"0.77";"0.54";"0.50";"1.00";"1.00";"maritaca"
"grafo";"A câmera do meu condomínio que fica na entrada pode ser acessada por qualquer morador?";"Não. O acesso às imagens deve ser restrito (princípio da necessidade) e controlado pelo responsável pelo tratamento (síndico/administradora). Disponibilizar imagens livremente a todos viola o princípio da segurança (art. 6º, VII).";"{'resposta': 'O acesso às imagens das câmeras de segurança de entrada do condomínio não é automaticamente permitido a todos os moradores. O tratamento desses dados deve observar os princípios da LGPD, especialmente necessidade, segurança e finalidade, limitando o acesso ao mínimo necessário. O síndico, como controlador, deve definir regras claras e garantir que o acesso seja restrito, podendo ser concedido mediante solicitação justificada e registro formal, conforme art. 6º, III e VII, e art. 46 da LGPD. A política interna do condomínio deve prever essas condições.', 'chunks': ['9c7da499', '44589f1c'], 'trecho_chave': 'limitação do tratamento ao mínimo necessário para a realização de suas finalidades', 'percentual': ['70', '30']}";"0.84";"0.74";"0.54";"0.72";"1.00";"1.00";"maritaca"
"grafo";"Estabelecimento comercial pode usar reconhecimento facial para identificar clientes suspeitos?";"Muito arriscado. Reconhecimento facial para perfil comportamental é dado sensível. Classificar clientes como ""suspeitos"" pode configurar tratamento discriminatório (art. 6º, IX). A ViaQuatro foi condenada em 2021 por uso de reconhecimento facial sem consentimento.";"{'resposta': ""Sim, é possível o uso de reconhecimento facial para identificação de clientes considerados suspeitos, desde que o estabelecimento comercial observe a LGPD, tratando dados biométricos como sensíveis. O tratamento deve ser justificado por finalidade específica, como prevenção à fraude e segurança, com base no legítimo interesse ou consentimento destacado do titular, conforme art. 11, II, 'g', da LGPD. O controlador deve garantir transparência, informar titulares, adotar medidas de segurança e permitir o exercício dos direitos do titular, como acesso e eliminação dos dados, conforme art. 18 da LGPD."", 'chunks': ['b47f4387', 'f9e4ad69'], 'trecho_chave': 'Permissão do tratamento de dados pessoais sensíveis para prevenção à fraude e segurança do titular em processos de identificação e autenticação em sistemas eletrônicos', 'percentual': ['70', '30']}";"0.83";"0.89";"0.83";"0.45";"1.00";"1.00";"maritaca"
"grafo";"Meu vizinho pode instalar câmera que filma minha entrada?";"O Art. 20 do CC veda invasão de privacidade. Mas se a câmera tem ""campo de visão inevitável""? O STJ tem decidido que áreas externas têm ""expectativa de privacidade reduzida"".";"{'resposta': 'A instalação de câmera por vizinho que filma a entrada privativa de outra unidade é vedada sem consentimento do titular, pois viola direitos fundamentais de privacidade e intimidade previstos na LGPD (art. 2º, IV). O tratamento de dados pessoais (imagens) exige finalidade legítima, transparência e consentimento, salvo hipóteses legais específicas, inexistentes no caso. O titular pode exigir cessação da gravação, acesso, correção ou eliminação das imagens, além de reparação por eventuais danos (art. 42). Regras internas do condomínio podem reforçar essa vedação.', 'chunks': ['941201b9', '82b9f0a4', 'f9e4ad69'], 'trecho_chave': 'IV - a inviolabilidade da intimidade, da honra e da imagem', 'percentual': ['50', '30', '20']}";"0.80";"0.63";"0.54";"0.53";"1.00";"1.00";"maritaca"
