"type";"question";"gold_answer";"llm_response";"complexity";"saf";"nli";"sim";"relevancy";"faithfulness";"model"
"grafo";"Posso impedir que meus herdeiros acessem minhas contas digitais após minha morte?";"A ""herança digital"" não é regulada no Brasil. Recomenda-se planejamento sucessório digital específico (testamento com senhas).";"{'resposta': 'A titularidade dos dados digitais é garantida ao titular, conforme a LGPD, protegendo direitos de liberdade, intimidade e privacidade. O titular pode manifestar restrições em testamento digital ou configurações, mas não há regra expressa sobre impedir herdeiros após a morte.', 'resposta_completa': ""A Lei Geral de Proteção de Dados (LGPD) assegura ao titular dos dados digitais direitos fundamentais de liberdade, intimidade e privacidade (art. 1º e art. 6º). O titular pode, em vida, manifestar restrições quanto ao acesso de terceiros, inclusive herdeiros, por meio de testamento digital ou configurações específicas em plataformas digitais. Contudo, não há previsão legal expressa na LGPD que trate do impedimento absoluto de acesso por herdeiros após o falecimento do titular. A sucessão de bens digitais ainda é tema de debate jurídico, e a efetividade dessas restrições dependerá das políticas das plataformas e da interpretação judicial. O trecho-chave destaca: 'proteger os direitos fundamentais de liberdade e de privacidade e o livre desenvolvimento da personalidade da pessoa natural'."", 'chunks': ['820509db', '9c7da499'], 'trecho_chave': 'proteger os direitos fundamentais de liberdade e de privacidade e o livre desenvolvimento da personalidade da pessoa natural', 'percentual': ['60', '40']}";"0.69";"0.57";"0.53";"0.66";"1.00";"1.00";"gpt"
"grafo";"A seguradora pode exigir exame genético para contratar seguro de vida?";"O Art. 7º, II, ""g"" permite dados sensíveis para ""prevenção de fraude"", mas teste genético é excessivo e pode configurar discriminação genética.";"{'resposta': 'A exigência de exame genético para contratação de seguro de vida envolve tratamento de dado pessoal sensível, conforme art. 5º, II, da LGPD. Tal tratamento só pode ocorrer mediante consentimento do titular ou em hipóteses legais específicas, conforme art. 7º da LGPD.', 'resposta_completa': 'A solicitação de exame genético por seguradora para contratação de seguro de vida caracteriza tratamento de dado pessoal sensível, pois envolve dado genético vinculado à pessoa natural, conforme art. 5º, II, da LGPD. O tratamento desses dados só é permitido mediante consentimento explícito do titular ou em hipóteses legais específicas, como execução de contrato, proteção da vida ou tutela da saúde, conforme art. 7º da LGPD. Portanto, a seguradora só pode exigir exame genético se houver consentimento livre, informado e inequívoco do candidato a segurado, ou se houver justificativa legal clara para tal exigência. A ausência de consentimento ou de base legal pode configurar violação à legislação de proteção de dados.', 'chunks': ['e9106279', 'a57ec09b'], 'trecho_chave': 'II - dado pessoal sensível: dado pessoal sobre [...] dado genético ou biométrico, quando vinculado a uma pessoa natural; [...] Art. 7º O tratamento de dados pessoais somente poderá ser realizado nas seguintes hipóteses: I - mediante o fornecimento de consentimento pelo titular;', 'percentual': ['60', '40']}";"0.86";"0.46";"0.54";"0.50";"1.00";"1.00";"gpt"
"grafo";"O supermercado pode me filmar enquanto faço compras?";"Sim, com base no legítimo interesse (segurança patrimonial, art. 7º, IX). Mas deve informar sobre as câmeras (transparência, art. 6º, VI) e não pode usar as imagens para fins diferentes, como análise de comportamento de consumo sem consentimento.";"{'resposta': 'A captação de imagens por câmeras de segurança no supermercado é permitida para garantir segurança patrimonial e prevenção de furtos, desde que respeitados os princípios da LGPD, como finalidade, necessidade, transparência e segurança. O supermercado deve informar claramente sobre a filmagem e tratar os dados conforme a legislação.', 'resposta_completa': 'A filmagem de clientes em supermercados por meio de câmeras de segurança é permitida, desde que o tratamento dos dados pessoais respeite os princípios da Lei Geral de Proteção de Dados (LGPD), especialmente os princípios de finalidade, necessidade, transparência e segurança (art. 6º). O supermercado, como controlador dos dados, deve informar de forma clara e acessível sobre a captação de imagens, limitar o uso das imagens à finalidade de segurança patrimonial e prevenção de furtos, e adotar medidas técnicas e administrativas para proteger os dados contra acessos não autorizados. O tratamento não pode ser excessivo ou desproporcional à finalidade. O titular tem direito de acesso às informações sobre o tratamento de seus dados e pode solicitar esclarecimentos ao controlador.', 'chunks': ['9c7da499'], 'trecho_chave': 'Art. 6º As atividades de tratamento de dados pessoais deverão observar a boa-fé e os seguintes princípios: I - finalidade: realização do tratamento para propósitos legítimos, específicos, explícitos e informados ao titular [...] III - necessidade: limitação do tratamento ao mínimo necessário para a realização de suas finalidades [...] VI - transparência: garantia, aos titulares, de informações claras, precisas e facilmente acessíveis sobre a realização do tratamento [...] VII - segurança: utilização de medidas técnicas e administrativas aptas a proteger os dados pessoais de acessos não autorizados [...]', 'percentual': ['100']}";"0.76";"0.78";"0.55";"0.63";"1.00";"1.00";"gpt"
"grafo";"O supermercado pode me filmar enquanto faço compras?";"Sim, com base no legítimo interesse (segurança patrimonial, art. 7º, IX). Mas deve informar sobre as câmeras (transparência, art. 6º, VI) e não pode usar as imagens para fins diferentes, como análise de comportamento de consumo sem consentimento.";"{'resposta': 'A captação de imagens por câmeras em supermercados é permitida para fins legítimos, como segurança, desde que respeite princípios da LGPD, como finalidade, necessidade e transparência. O titular pode solicitar informações sobre o tratamento dessas imagens ao controlador.', 'resposta_completa': 'A filmagem de clientes em supermercados é admitida quando fundamentada em propósitos legítimos, como segurança e prevenção de ilícitos, conforme o princípio da finalidade (art. 6º, I, LGPD). O tratamento deve ser limitado ao mínimo necessário (princípio da necessidade) e o supermercado, como controlador, deve garantir transparência, informando claramente sobre a captação e uso das imagens. O titular dos dados pode requerer confirmação da existência de tratamento, acesso, anonimização ou eliminação de dados excessivos (art. 18, LGPD). Além disso, o agente de tratamento deve adotar medidas de segurança para proteger os dados, inclusive após o término do tratamento (art. 47, LGPD).', 'chunks': ['9c7da499', 'f9e4ad69', '45b210a8'], 'trecho_chave': 'Art. 6º As atividades de tratamento de dados pessoais deverão observar a boa-fé e os seguintes princípios: I - finalidade [...] III - necessidade [...] VI - transparência [...] VII - segurança [...] Art. 18 O titular dos dados pessoais tem direito a obter do controlador [...] Art. 47 Os agentes de tratamento [...] obriga-se a garantir a segurança da informação [...]', 'percentual': ['40', '40', '20']}";"0.79";"0.91";"0.54";"0.61";"1.00";"1.00";"gpt"
"grafo";"Posso solicitar que fotos de meus filhos sejam removidas do site da escola?";"Sim, como responsável legal (Art. 14). Mas se foi autorizado no início do ano e agora revogou? A escola pode argumentar que já publicou e remoção é ""onerosa""?";"{'resposta': 'A solicitação de remoção de fotos de seus filhos do site da escola é direito do responsável legal, pois o tratamento de dados pessoais, incluindo imagens, depende de consentimento específico. O trecho-chave: ""quando o titular ou seu responsável legal consentir, de forma específica e destacada, para finalidades específicas"" fundamenta esse direito.', 'resposta_completa': 'O responsável legal pode solicitar formalmente à administração escolar a remoção de fotografias dos filhos do site da escola, pois o tratamento de dados pessoais de crianças e adolescentes exige consentimento específico e destacado para finalidades determinadas, conforme a Lei Geral de Proteção de Dados (LGPD). O artigo 11 da LGPD estabelece que o tratamento de dados sensíveis, como imagens, só pode ocorrer mediante consentimento do titular ou responsável legal. Caso o consentimento seja revogado, a escola deve eliminar os dados, salvo obrigação legal em contrário. Portanto, a escola não pode manter as fotos sem autorização, e a solicitação de remoção não pode gerar custos ao titular.', 'chunks': ['b47f4387', 'a57ec09b'], 'trecho_chave': 'quando o titular ou seu responsável legal consentir, de forma específica e destacada, para finalidades específicas', 'percentual': ['70', '30']}";"0.75";"0.69";"0.54";"0.47";"1.00";"1.00";"gpt"
"grafo";"A câmera do meu condomínio que fica na entrada pode ser acessada por qualquer morador?";"Não. O acesso às imagens deve ser restrito (princípio da necessidade) e controlado pelo responsável pelo tratamento (síndico/administradora). Disponibilizar imagens livremente a todos viola o princípio da segurança (art. 6º, VII).";"{'resposta': 'O acesso às imagens da câmera de entrada do condomínio não pode ser liberado a qualquer morador, pois o tratamento desses dados deve observar princípios como finalidade, necessidade e segurança, conforme art. 6º da LGPD. O acesso deve ser restrito e controlado pela administração.', 'resposta_completa': 'A política de acesso às imagens das câmeras de entrada do condomínio deve respeitar os princípios da LGPD, especialmente os de finalidade, necessidade e segurança. O art. 6º da Lei 13.709/2018 determina que o tratamento de dados pessoais, como imagens de câmeras, deve ser limitado ao mínimo necessário para a finalidade específica, garantindo proteção contra acessos não autorizados. Assim, não há permissão para que qualquer morador acesse livremente essas imagens, pois isso violaria a privacidade e a segurança dos dados de terceiros. O acesso deve ser restrito à administração ou a pessoas autorizadas, mediante justificativa legítima, como apuração de incidentes. O trecho-chave do art. 6º reforça que o tratamento deve ser compatível com as finalidades informadas e limitado ao necessário, além de exigir medidas técnicas e administrativas para proteger os dados pessoais.', 'chunks': ['9c7da499', '44589f1c'], 'trecho_chave': 'Art. 6º As atividades de tratamento de dados pessoais deverão observar a boa-fé e os seguintes princípios: ... III - necessidade: limitação do tratamento ao mínimo necessário para a realização de suas finalidades ... VII - segurança: utilização de medidas técnicas e administrativas aptas a proteger os dados pessoais de acessos não autorizados ...', 'percentual': ['80', '20']}";"0.79";"0.80";"0.54";"0.78";"1.00";"1.00";"gpt"
"grafo";"Estabelecimento comercial pode usar reconhecimento facial para identificar clientes suspeitos?";"Muito arriscado. Reconhecimento facial para perfil comportamental é dado sensível. Classificar clientes como ""suspeitos"" pode configurar tratamento discriminatório (art. 6º, IX). A ViaQuatro foi condenada em 2021 por uso de reconhecimento facial sem consentimento.";"{'resposta': 'O uso de reconhecimento facial por estabelecimento comercial para identificar clientes suspeitos exige respeito aos princípios da LGPD, como finalidade, necessidade e transparência. O tratamento de dados sensíveis só é permitido em hipóteses específicas, como prevenção à fraude e segurança, desde que não prevaleçam direitos e liberdades fundamentais do titular. O controlador deve informar claramente sobre o tratamento e garantir medidas de segurança adequadas.', 'resposta_completa': 'O reconhecimento facial em estabelecimentos comerciais para identificar clientes suspeitos envolve o tratamento de dados pessoais sensíveis, conforme a LGPD. O art. 11 permite esse tratamento para prevenção à fraude e segurança do titular, desde que não prevaleçam direitos e liberdades fundamentais do titular. Além disso, o art. 6º exige que o tratamento observe princípios como finalidade legítima, necessidade, adequação e transparência. O controlador deve informar de forma clara e ostensiva sobre a coleta e uso dos dados (art. 9º), adotar medidas de segurança e garantir o direito de acesso e controle pelo titular. Portanto, o uso só é permitido se houver base legal, respeito aos princípios da LGPD e comunicação adequada ao titular.', 'chunks': ['b47f4387', '9c7da499', 'ffc54078'], 'trecho_chave': 'Art. 11 O tratamento de dados pessoais sensíveis somente poderá ocorrer nas seguintes hipóteses: ... g) garantia da prevenção à fraude e à segurança do titular, nos processos de identificação e autenticação de cadastro em sistemas eletrônicos, resguardados os direitos mencionados no art. 9º desta Lei e exceto no caso de prevalecerem direitos e liberdades fundamentais do titular que exijam a proteção dos dados pessoais.'}";"0.84";"0.99";"0.54";"0.49";"1.00";"1.00";"gpt"
"grafo";"Meu vizinho pode instalar câmera que filma minha entrada?";"O Art. 20 do CC veda invasão de privacidade. Mas se a câmera tem ""campo de visão inevitável""? O STJ tem decidido que áreas externas têm ""expectativa de privacidade reduzida"".";"{'resposta': 'A instalação de câmera por vizinho que capte imagens da entrada de outro morador pode configurar tratamento de dados pessoais, exigindo consentimento do titular, salvo exceções legais. O direito à privacidade e à proteção de dados deve ser respeitado, conforme art. 7º da LGPD.', 'resposta_completa': 'A instalação de câmeras por vizinho que filmem a entrada de outro morador envolve o tratamento de dados pessoais, pois capta imagens identificáveis. Segundo o art. 7º da LGPD, o tratamento de dados pessoais só pode ocorrer mediante consentimento do titular ou em hipóteses legais específicas, como proteção da vida ou interesses legítimos, desde que não prevaleçam direitos e liberdades fundamentais do titular. O direito à privacidade, liberdade e intimidade deve ser garantido. Portanto, o vizinho não pode instalar e operar câmeras voltadas para a entrada de outro apartamento sem consentimento, salvo se demonstrar hipótese legal que justifique a captação, sempre respeitando os limites da legislação.', 'chunks': ['a57ec09b', '7b6b9e10'], 'trecho_chave': 'Art. 7º O tratamento de dados pessoais somente poderá ser realizado nas seguintes hipóteses: I - mediante o fornecimento de consentimento pelo titular [...] IX - quando necessário para atender aos interesses legítimos do controlador ou de terceiro, exceto no caso de prevalecerem direitos e liberdades fundamentais do titular que exijam a proteção dos dados pessoais;'}";"0.72";"0.69";"0.54";"0.56";"1.00";"1.00";"gpt"
"grafo";"O condomínio pode instalar câmeras na garagem sem avisar?";"Não, o Art. 7º, IX exige transparência. Deve haver placas informativas. Mas ""aviso prévio"" ou ""aviso contemporâneo""? A lei não estabelece prazo.";"{'resposta': 'A instalação de câmeras na garagem do condomínio exige comunicação prévia aos condôminos, pois envolve tratamento de dados pessoais e medidas de segurança. O controlador deve adotar medidas técnicas e administrativas para proteger os dados, conforme art. 46 da LGPD.', 'resposta_completa': 'A instalação de câmeras de segurança na garagem do condomínio implica tratamento de dados pessoais, pois as imagens captadas podem identificar pessoas. Segundo o art. 46 da LGPD, os agentes de tratamento devem adotar medidas de segurança técnicas e administrativas para proteger os dados pessoais de acessos não autorizados e de situações acidentais ou ilícitas. Além disso, a transparência é princípio fundamental da LGPD, exigindo que os titulares dos dados (condôminos) sejam informados sobre a coleta e o tratamento dessas imagens. Portanto, o condomínio não pode instalar câmeras sem aviso prévio, devendo comunicar os condôminos sobre a finalidade, procedimentos e práticas adotadas, garantindo a proteção dos direitos fundamentais de liberdade, privacidade e livre desenvolvimento da personalidade.', 'chunks': ['44589f1c', 'a625792a'], 'trecho_chave': 'Art. 46 Os agentes de tratamento devem adotar medidas de segurança, técnicas e administrativas aptas a proteger os dados pessoais de acessos não autorizados e de situações acidentais ou ilícitas de destruição, perda, alteração, comunicação ou qualquer forma de tratamento inadequado ou ilícito.'}";"0.64";"0.73";"0.54";"0.31";"1.00";"1.00";"gpt"
"grafo";"Posso exigir cópia de gravação onde apareço em área comum do condomínio?";"Sim, é seu direito de acesso (Art. 18). Mas se aparecem outros moradores? O condomínio pode negar por proteger privacidade de terceiros.";"{'resposta': 'O titular dos dados pessoais pode solicitar formalmente ao controlador do condomínio acesso à gravação em que aparece em área comum, conforme direito de acesso previsto na LGPD. O controlador deve fornecer acesso facilitado, respeitando segredos comercial e industrial.', 'resposta_completa': 'A Lei Geral de Proteção de Dados (LGPD) assegura ao titular dos dados pessoais o direito de acesso facilitado às informações sobre o tratamento de seus dados, incluindo imagens captadas por câmeras em áreas comuns do condomínio. O controlador, responsável pelas gravações, deve fornecer confirmação de existência ou acesso aos dados pessoais mediante requisição do titular, conforme art. 9º e art. 18 da LGPD. O acesso deve ser disponibilizado de forma clara, adequada e ostensiva, respeitando eventuais segredos comercial e industrial. A solicitação deve ser formalizada pelo titular ao controlador, que tem obrigação de atender no prazo legal. Não há previsão de cobrança para o titular pelo acesso aos próprios dados.', 'chunks': ['ffc54078', 'f9e4ad69'], 'trecho_chave': 'Art. 9º O titular tem direito ao acesso facilitado às informações sobre o tratamento de seus dados [...] Art. 18. O titular dos dados pessoais tem direito a obter do controlador [...] acesso aos dados pessoais.', 'percentual': ['70', '30']}";"0.71";"0.93";"0.54";"0.72";"1.00";"1.00";"gpt"
"grafo";"Meu empregador pode monitorar meu celular corporativo, incluindo WhatsApp?";"Ambíguo. Dispositivo corporativo pode ser monitorado para fins de segurança e cumprimento de políticas internas, desde que o funcionário seja previamente informado. O WhatsApp tem criptografia ponta-a-ponta, o que torna o monitoramento de conteúdo tecnicamente difícil e juridicamente questionável.";"{'resposta': 'O monitoramento do celular corporativo pelo empregador pode ocorrer, desde que respeitados os direitos fundamentais de liberdade, intimidade e privacidade do titular dos dados, conforme previsto na legislação. O tratamento de dados deve observar regras claras e garantir a proteção do titular.', 'resposta_completa': ""O empregador pode monitorar o celular corporativo, inclusive aplicativos como WhatsApp, desde que respeite os direitos fundamentais do titular, como liberdade, intimidade e privacidade, conforme previsto na legislação de proteção de dados. O tratamento de dados pessoais deve ser realizado de acordo com regras claras, políticas internas e contratos, além de garantir a segurança e a comunicação de eventuais incidentes. O monitoramento não pode ser indiscriminado e deve ser informado ao titular, observando-se ainda a obrigação de reparar danos em caso de violação à legislação. O trecho-chave que fundamenta a resposta é: 'Garantir ao titular os direitos fundamentais de liberdade, intimidade e privacidade.'"", 'chunks': ['7b6b9e10', '82b9f0a4'], 'trecho_chave': 'Garantir ao titular os direitos fundamentais de liberdade, intimidade e privacidade.', 'percentual': ['80', '20']}";"0.75";"0.72";"0.57";"0.73";"1.00";"1.00";"gpt"
"grafo";"O shopping pode gravar áudio nas áreas comuns?";"Gravação de voz é dado sensível (Art. 5º, II). O ""legítimo interesse"" em segurança patrimonial justifica áudio? Provavelmente não sem autorização judicial.";"{'resposta': 'A gravação de áudio nas áreas comuns do shopping configura tratamento de dados pessoais, sendo permitida apenas se houver consentimento do titular ou outra hipótese legal prevista. O art. 7º da LGPD exige consentimento ou justificativa legal para o tratamento desses dados.', 'resposta_completa': 'A gravação de áudio em áreas comuns do shopping envolve o tratamento de dados pessoais, pois pode captar informações de pessoas identificadas ou identificáveis, conforme art. 5º da LGPD. O art. 7º da mesma lei determina que o tratamento de dados pessoais só pode ocorrer mediante consentimento do titular ou em outras hipóteses legais, como proteção da vida, execução de contrato, ou legítimo interesse do controlador, desde que não prevaleçam direitos e liberdades fundamentais do titular. Portanto, para gravar áudio nas áreas comuns, o shopping deve obter consentimento dos titulares ou justificar o tratamento com base em uma das hipóteses legais, sempre observando os princípios da necessidade, finalidade e transparência.', 'chunks': ['a57ec09b', 'e9106279'], 'trecho_chave': 'Art. 7º O tratamento de dados pessoais somente poderá ser realizado nas seguintes hipóteses: I - mediante o fornecimento de consentimento pelo titular;'}";"0.93";"0.93";"0.54";"0.71";"1.00";"1.00";"gpt"
"grafo";"Posso filmar policiais em abordagem pública?";"Sim, é direito constitucional (livre expressão). Mas a lei de abuso de autoridade protege dados pessoais de autoridades. Conflito em abordagem.";"{'resposta': 'Não há regra explícita nos chunks apresentados sobre permissão para filmar policiais em abordagem pública. Os textos fornecidos tratam de proteção de dados pessoais, direitos do titular e obrigações de comunicação, mas não abordam diretamente a gravação de agentes públicos em via pública.', 'resposta_completa': 'A análise dos chunks e regras fornecidos revela que não há menção específica à permissão ou proibição de filmar policiais durante abordagens em locais públicos. As regras tratam de proteção de dados pessoais, direitos do titular, obrigações de comunicação de incidentes e tratamento de dados por órgãos públicos, mas não abordam diretamente o registro audiovisual de condutas policiais em ambientes públicos. Portanto, com base apenas nas evidências apresentadas, não é possível afirmar se há permissão ou restrição para filmar policiais em abordagem pública. Recomenda-se consultar legislação específica ou orientação jurisprudencial sobre o tema.', 'chunks': ['4d9abb51', 'a57ec09b'], 'trecho_chave': 'Garantir ao titular os direitos fundamentais de liberdade, intimidade e privacidade.'}";"0.62";"0.90";"0.85";"0.52";"0.67";"1.00";"gpt"
"grafo";"A empresa pode exigir que eu mantenha câmera ligada durante reunião remota?";"Pode ser considerado ""monitoramento excessivo"". O Art. 6º exige ""necessidade"". Se não é essencial para a tarefa, pode ser questionável.";"{'resposta': 'A exigência de manter a câmera ligada em reunião remota deve observar os princípios da LGPD, como necessidade, finalidade e proporcionalidade. O tratamento de dados pessoais, como imagem, só pode ocorrer se for pertinente e não excessivo à finalidade informada ao titular.', 'resposta_completa': 'A empresa pode solicitar que a câmera permaneça ligada durante reuniões remotas, desde que tal exigência esteja alinhada aos princípios da Lei Geral de Proteção de Dados (LGPD), especialmente os princípios da necessidade, finalidade e proporcionalidade. Segundo o art. 6º da LGPD, o tratamento de dados pessoais deve ser limitado ao mínimo necessário para a realização de suas finalidades, sendo vedado o tratamento excessivo ou desproporcional. Assim, a empresa deve informar claramente a finalidade da exigência, garantir que a coleta da imagem seja realmente necessária para o acompanhamento da participação e presença, e adotar medidas para proteger a privacidade dos colaboradores. Caso a exigência seja desproporcional ou não esteja devidamente justificada, pode ser considerada inadequada à luz da legislação.', 'chunks': ['9c7da499'], 'trecho_chave': 'Art. 6º As atividades de tratamento de dados pessoais deverão observar a boa-fé e os seguintes princípios: ... III - necessidade: limitação do tratamento ao mínimo necessário para a realização de suas finalidades, com abrangência dos dados pertinentes, proporcionais e não excessivos em relação às finalidades do tratamento de dados;'}";"0.66";"0.96";"0.54";"0.47";"1.00";"1.00";"gpt"
"grafo";"O ônibus pode ter câmeras filmando passageiros?";"Pode, para segurança (Art. 7º, IX). Mas transmissão ao vivo para ""central"" é tratamento de dados. E armazenar por quanto tempo?";"{'resposta': 'A instalação de câmeras em ônibus para monitoramento de passageiros é permitida, desde que sejam observadas regras de boas práticas e governança para tratamento de dados pessoais, conforme previsto no art. 50, garantindo direitos de liberdade, intimidade e privacidade dos titulares.', 'resposta_completa': 'A permissão para instalação e uso de câmeras de vigilância embarcadas em ônibus existe, desde que a empresa responsável siga regras de boas práticas e governança para o tratamento de dados pessoais, conforme art. 50. É necessário garantir os direitos fundamentais de liberdade, intimidade e privacidade dos passageiros, conforme art. 18 e art. 6º da LGPD. O uso das imagens deve ser restrito à finalidade de segurança, monitoramento ou proteção, e o acesso aos dados deve ser controlado. Não há impedimento legal, mas é obrigatório informar os titulares sobre a coleta e tratamento das imagens, além de adotar medidas de segurança e transparência.', 'chunks': ['b9aa2a08', '4d9abb51'], 'trecho_chave': 'Art. 50 Os controladores e operadores [...] poderão formular regras de boas práticas e de governança [...] as normas de segurança, os padrões técnicos, as obrigações específicas para os diversos envolvidos no tratamento [...]'}";"0.79";"0.66";"0.54";"0.43";"1.00";"1.00";"gpt"
"grafo";"Posso exigir que minha imagem seja borrada em transmissão ao vivo de evento público?";"Direito de imagem (Art. 20 do CC) se aplica mesmo em espaço público. Mas se é ""notícia"" ou ""fato público""? A liberdade de imprensa pode prevalecer.";"{'resposta': 'A proteção à privacidade e à imagem é fundamento da LGPD, mas, em eventos públicos, o tratamento de imagens pode ser permitido para fins legítimos, desde que não prevaleçam direitos e liberdades fundamentais do titular. O trecho-chave: ""o respeito à privacidade; [...] a inviolabilidade da intimidade, da honra e da imagem"" fundamenta a análise.', 'resposta_completa': 'A Lei Geral de Proteção de Dados (LGPD) assegura o respeito à privacidade e à inviolabilidade da imagem (art. 2º), sendo a imagem um dado pessoal quando permite identificação do titular (art. 5º). O tratamento de dados pessoais, como a transmissão de imagens em eventos públicos, pode ocorrer com base em legítimo interesse do controlador, desde que não se sobreponha aos direitos e liberdades fundamentais do titular (art. 7º, IX). Assim, é possível solicitar a anonimização ou o borramento da imagem, especialmente se houver risco à privacidade, mas tal exigência não é absoluta em eventos públicos, pois há ponderação entre o interesse público e o direito individual. O controlador deve avaliar o pedido e justificar eventual negativa, considerando o contexto e a finalidade da transmissão.', 'chunks': ['941201b9', 'e9106279', 'a57ec09b'], 'trecho_chave': 'o respeito à privacidade; [...] a inviolabilidade da intimidade, da honra e da imagem'}";"0.87";"0.94";"0.89";"0.53";"0.75";"1.00";"gpt"
"grafo";"O plano de saúde pode negar cobertura com base no meu histórico de doenças?";"Não. Dados de saúde são sensíveis. Usar histórico médico para negar cobertura configura uso discriminatório vedado pelo art. 6º, IX, e pelo Código de Defesa do Consumidor. A ANS também proíbe essa prática.";"{'resposta': 'Planos de saúde não podem negar cobertura com base no histórico de doenças, pois a LGPD veda tratamento de dados para fins discriminatórios ilícitos ou abusivos. O tratamento deve observar boa-fé, finalidade legítima e não discriminação, conforme art. 6º, IX.', 'resposta_completa': 'A negativa de cobertura por plano de saúde baseada no histórico de doenças do titular configura discriminação ilícita, vedada pela Lei Geral de Proteção de Dados (LGPD). O art. 6º, IX, da LGPD, determina que o tratamento de dados pessoais deve observar o princípio da não discriminação, impossibilitando o uso de informações de saúde para restringir direitos do titular. Além disso, o tratamento de dados sensíveis, como informações de saúde, só pode ocorrer em hipóteses específicas previstas em lei, como para tutela da saúde ou execução de contrato, mas nunca para fins discriminatórios. Portanto, a recusa de atendimento ou cobertura com base no histórico de doenças viola a legislação vigente.', 'chunks': ['9c7da499', 'a57ec09b'], 'trecho_chave': 'IX - não discriminação: impossibilidade de realização do tratamento para fins discriminatórios ilícitos ou abusivos'}";"0.79";"0.80";"1.00";"0.73";"0.33";"1.00";"gpt"
"grafo";"A farmácia pode vender meu histórico de compras de medicamentos para laboratórios?";"Não. Histórico de medicamentos revela informações de saúde, configurando dado sensível. A venda para fins comerciais entre controladores com objetivo de vantagem econômica é vedada pelo art. 11, §3º e §4º.";"{'resposta': 'O histórico de compras de medicamentos é considerado dado pessoal sensível, e seu compartilhamento ou venda para laboratórios só pode ocorrer mediante consentimento livre, informado e inequívoco do titular, conforme a LGPD. O tratamento deve observar finalidade, necessidade e transparência, protegendo direitos fundamentais do titular. Trecho-chave: ""dado pessoal sensível: dado pessoal sobre [...] dado referente à saúde [...] quando vinculado a uma pessoa natural"".', 'resposta_completa': 'O histórico de compras de medicamentos em farmácias é classificado como dado pessoal sensível pela Lei Geral de Proteção de Dados (LGPD), pois envolve informações sobre a saúde do titular. O compartilhamento ou venda desses dados para laboratórios, com interesse econômico ou comercial, só é permitido se houver consentimento específico, livre, informado e inequívoco do titular, conforme art. 5º, II e XII da LGPD. Além disso, o tratamento desses dados deve respeitar os princípios da finalidade, necessidade e transparência, garantindo que o uso seja compatível com a finalidade informada ao titular e limitado ao mínimo necessário. O titular tem direito de acesso facilitado às informações sobre o tratamento, podendo requisitar informações sobre o uso compartilhado de seus dados. O descumprimento dessas regras pode gerar sanções e obrigações de reparação de danos. Portanto, a farmácia não pode vender ou compartilhar o histórico de compras de medicamentos sem o consentimento do titular, salvo exceções legais específicas.', 'chunks': ['e9106279', 'ffc54078'], 'trecho_chave': 'dado pessoal sensível: dado pessoal sobre [...] dado referente à saúde [...] quando vinculado a uma pessoa natural'}";"0.91";"0.96";"0.62";"0.54";"1.00";"1.00";"gpt"
"grafo";"Posso gravar minha própria consulta médica sem autorização do médico?";"É ambíguo. Você pode gravar sua voz, mas o médico tem direito à imagem e sigilo profissional. Conflito de direitos.";"{'resposta': 'A gravação de sua própria consulta médica, sem autorização do profissional de saúde, não encontra vedação expressa na legislação analisada, desde que seja para fins pessoais, como registro de informações. O titular dos dados tem direito à liberdade, intimidade e privacidade, conforme art. 6º da LGPD.', 'resposta_completa': 'A legislação apresentada, especialmente o art. 6º da LGPD, assegura ao titular dos dados pessoais direitos fundamentais de liberdade, intimidade e privacidade. Não há proibição expressa para que o paciente grave sua própria consulta médica, desde que a gravação seja para fins pessoais, como registro de informações, revisão de orientações ou guarda de provas. O paciente, como titular dos dados, pode registrar informações relevantes para seu próprio uso, desde que não haja divulgação indevida ou violação de direitos de terceiros. Recomenda-se, por cautela, informar o profissional de saúde sobre a gravação, mas a ausência de consentimento não configura, por si só, infração à LGPD quando a gravação é restrita ao próprio titular e não há compartilhamento dos dados.', 'chunks': ['9c7da499', '4d9abb51'], 'trecho_chave': 'Garantir ao titular os direitos fundamentais de liberdade, intimidade e privacidade.'}";"0.68";"0.88";"0.98";"0.60";"1.00";"1.00";"gpt"
"grafo";"O empregador pode instalar câmeras em home office?";"Se é equipamento da empresa, pode argumentar ""legítimo interesse"". Mas o ""ambiente doméstico"" tem ""expectativa de privacidade"" absoluta.";"{'resposta': 'A instalação de câmeras em home office envolve tratamento de dados pessoais e exige respeito à privacidade, liberdade e intimidade do colaborador, conforme a obrigação de garantir esses direitos ao titular dos dados. O empregador deve observar a legislação de proteção de dados.', 'resposta_completa': 'A instalação de câmeras em ambiente de home office para monitoramento do trabalhador remoto configura tratamento de dados pessoais, sendo obrigatório garantir ao titular dos dados (colaborador) seus direitos fundamentais de liberdade, intimidade e privacidade, conforme previsto na legislação de proteção de dados. O empregador, ao instalar equipamentos de gravação ou monitoramento remoto, deve observar as regras da Lei Geral de Proteção de Dados (LGPD), especialmente quanto à necessidade de consentimento, finalidade legítima e respeito aos direitos do titular. O descumprimento dessas obrigações pode acarretar sanções administrativas, como advertências e multas, conforme previsto na legislação.', 'chunks': ['4d9abb51', '28e2924f'], 'trecho_chave': 'Garantir ao titular os direitos fundamentais de liberdade, intimidade e privacidade.'}";"0.73";"0.75";"0.54";"0.69";"1.00";"1.00";"gpt"
