"type";"question";"gold_answer";"llm_response";"complexity";"saf";"nli";"sim";"relevancy";"faithfulness";"model"
"grafo";"Posso recusar exame toxicológico para ser contratado como motorista profissional?";"Não. Para motoristas profissionais, o exame toxicológico é obrigação legal (lei 13.103/2015). Trata-se de base legal para tratamento de dado sensível (cumprimento de obrigação legal, art. 11, II, a), sem necessidade de consentimento.";"{'resposta': ""A recusa ao exame toxicológico pode inviabilizar a contratação como motorista profissional, pois o tratamento de dados sensíveis, como exames, pode ser exigido para cumprimento de obrigação legal ou regulatória pelo empregador. Trecho-chave: 'quando indispensável para: a) cumprimento de obrigação legal ou regulatória pelo controlador'."", 'resposta_completa': 'No contexto da contratação de motorista profissional, o exame toxicológico é frequentemente exigido por lei para garantir a segurança no trânsito e o cumprimento de normas regulatórias. Segundo o art. 11 da Lei Geral de Proteção de Dados (LGPD), o tratamento de dados sensíveis, como os resultados de exames toxicológicos, pode ocorrer sem consentimento do titular quando for indispensável para o cumprimento de obrigação legal ou regulatória pelo controlador, ou seja, pelo empregador. Assim, a recusa em realizar o exame pode impedir a contratação, pois o empregador pode estar legalmente obrigado a exigir esse exame para motoristas profissionais. O direito à privacidade é garantido, mas não prevalece sobre obrigações legais específicas do cargo.', 'chunks': ['b47f4387', 'a57ec09b'], 'trecho_chave': 'quando indispensável para: a) cumprimento de obrigação legal ou regulatória pelo controlador'}";"0.89";"0.79";"0.54";"0.57";"1.00";"1.00";"maritaca"
"grafo";"A empresa pode monitorar meu e-mail corporativo?";"Sim, desde que o funcionário seja previamente informado. E-mail corporativo é ferramenta de trabalho. O TST admite o monitoramento quando o funcionário tem ciência prévia da política da empresa. Sem aviso prévio, o monitoramento é questionável.";"{'resposta': 'O monitoramento do e-mail corporativo pela empresa é permitido, desde que respeite a legislação de proteção de dados, garantindo segurança, padrões de boas práticas e governança, conforme a LGPD. O controlador deve observar a legislação e garantir a segurança das informações.', 'resposta_completa': 'No ambiente corporativo, a empresa pode monitorar o e-mail fornecido ao colaborador para fins de segurança, controle ou cumprimento de normas internas, desde que respeite a Lei Geral de Proteção de Dados (LGPD). A empresa, como controladora dos dados, deve estruturar sistemas de tratamento de dados pessoais que atendam aos requisitos de segurança, padrões de boas práticas e governança, conforme previsto na LGPD. O monitoramento deve ser realizado de forma transparente, com políticas claras e comunicação ao titular dos dados sobre o tratamento realizado. O artigo relevante destaca a obrigatoriedade de observar a legislação no tratamento de dados pessoais e garantir segurança adequada. O monitoramento não pode violar direitos fundamentais de liberdade, intimidade e privacidade do titular, devendo ser limitado ao necessário para os fins legítimos da empresa.', 'chunks': ['b56c2551', '3d4c7895'], 'trecho_chave': 'Obrigatoriedade de estruturação de sistemas de tratamento de dados pessoais para atender aos requisitos de segurança, padrões de boas práticas e de governança e aos princípios gerais da LGPD e normas regulamentares'}";"0.71";"0.75";"0.98";"0.61";"1.00";"1.00";"maritaca"
"grafo";"Posso ser forçado a instalar aplicativo de monitoramento no meu celular pessoal para trabalhar em home office?";"Não. Instalar software de monitoramento em dispositivo pessoal é invasivo e desproporcional. A empresa pode exigir isso apenas em dispositivos corporativos. No celular pessoal, viola o princípio da necessidade e o direito à privacidade.";"{'resposta': 'A exigência de instalar aplicativo de monitoramento em celular pessoal para home office deve observar os princípios da LGPD, como necessidade, finalidade e proporcionalidade. O tratamento de dados deve ser limitado ao mínimo necessário, conforme: ""limitação do tratamento ao mínimo necessário para a realização de suas finalidades, com abrangência dos dados pertinentes, proporcionais e não excessivos"".', 'resposta_completa': 'A obrigatoriedade de instalar aplicativo de monitoramento em dispositivo pessoal, como o celular do colaborador, para fins de controle de atividades em home office, deve respeitar os princípios da Lei Geral de Proteção de Dados (LGPD). O artigo 6º da LGPD determina que o tratamento de dados pessoais deve observar, entre outros, os princípios da necessidade (limitação ao mínimo necessário), finalidade (propósitos legítimos, específicos e informados ao titular) e transparência. Assim, a imposição de monitoramento em aparelho pessoal pode ser considerada excessiva e desproporcional, caso existam alternativas menos invasivas. O empregador deve justificar a real necessidade, informar claramente a finalidade e garantir que o tratamento não seja excessivo. O consentimento do titular é fundamental, e a recusa não pode gerar prejuízo injustificado ao empregado. Portanto, a obrigatoriedade não é absoluta e deve ser analisada caso a caso, sempre respeitando os direitos fundamentais de liberdade, intimidade e privacidade do titular.', 'chunks': ['9c7da499'], 'trecho_chave': 'limitação do tratamento ao mínimo necessário para a realização de suas finalidades, com abrangência dos dados pertinentes, proporcionais e não excessivos em relação às finalidades do tratamento de dados'}";"0.84";"0.99";"0.07";"0.53";"1.00";"1.00";"maritaca"
"grafo";"A empresa pode divulgar meu salário para outros funcionários?";"Depende. Salário é dado pessoal. Divulgar sem consentimento pode violar o princípio da confidencialidade. Mas em contexto de negociação coletiva ou para combate à desigualdade salarial, pode haver interesse legítimo. O eSocial torna alguns dados acessíveis ao próprio trabalhador, não aos colegas.";"{'resposta': 'A divulgação do salário de um funcionário a outros, sem consentimento, viola princípios da LGPD, como finalidade, necessidade e proteção à privacidade. O tratamento de dados pessoais deve ser limitado ao mínimo necessário, conforme art. 6º: ""limitação do tratamento ao mínimo necessário"".', 'resposta_completa': 'A empresa, como controladora dos dados, não pode divulgar o salário de um funcionário para outros funcionários sem consentimento, salvo se houver obrigação legal ou justificativa legítima e proporcional. A Lei Geral de Proteção de Dados (LGPD) determina que o tratamento de dados pessoais, como informações salariais, deve observar princípios como finalidade, necessidade e proteção à privacidade. O art. 6º da LGPD destaca que o tratamento deve ser limitado ao mínimo necessário para a finalidade pretendida, sendo vedada a divulgação excessiva ou sem justificativa. Assim, a divulgação interna de salários sem consentimento do titular pode configurar violação à legislação de proteção de dados, exceto em situações específicas previstas em lei.', 'chunks': ['9c7da499'], 'trecho_chave': 'limitação do tratamento ao mínimo necessário para a realização de suas finalidades, com abrangência dos dados pertinentes, proporcionais e não excessivos em relação às finalidades do tratamento de dados'}";"0.88";"0.95";"0.99";"0.73";"1.00";"1.00";"maritaca"
"grafo";"Posso pedir para minha ex-empregadora apagar meu currículo do sistema deles?";"Sim, se não há mais relação contratual e não há obrigação legal de retenção (art. 18, VI). A empresa pode argumentar legítimo interesse para manter currículos por período razoável (recontratação futura), mas não indefinidamente.";"{'resposta': 'O titular dos dados pessoais pode solicitar à ex-empregadora a eliminação de seu currículo do sistema, conforme direito previsto na LGPD. O controlador deve eliminar os dados pessoais tratados com consentimento do titular, salvo exceções legais expressas na lei.', 'resposta_completa': 'A Lei Geral de Proteção de Dados (LGPD) assegura ao titular dos dados pessoais, neste caso o ex-funcionário, o direito de solicitar a eliminação de seus dados pessoais, como o currículo, do sistema da ex-empregadora. O artigo 18 da LGPD prevê expressamente que o titular pode, a qualquer momento e mediante requisição, solicitar a eliminação dos dados pessoais tratados com seu consentimento, exceto nas hipóteses previstas no artigo 16 da mesma lei (como cumprimento de obrigação legal ou regulatória pelo controlador). O controlador, ou seja, a ex-empregadora, deve atender ao pedido, salvo se houver fundamento legal para a manutenção dos dados. O procedimento deve ser feito por meio de pedido formal, conforme procedimento interno da empresa ou previsto na LGPD.', 'chunks': ['f9e4ad69', 'a57ec09b'], 'trecho_chave': 'VI - eliminação dos dados pessoais tratados com o consentimento do titular, exceto nas hipóteses previstas no art. 16 desta Lei;', 'percentual': ['70', '30']}";"0.76";"0.93";"0.55";"0.45";"1.00";"1.00";"maritaca"
"grafo";"A empresa pode exigir que eu informe se tenho filhos ou sou casado durante a seleção?";"Não deve. Esses dados podem ser usados de forma discriminatória. São dados pessoais desnecessários para avaliar a capacidade profissional. A coleta viola o princípio da necessidade e pode configurar discriminação vedada.";"{'resposta': 'A exigência de informações sobre filhos ou estado civil em processo seletivo envolve dados pessoais e sensíveis, que só podem ser tratados com consentimento específico e destacado do titular, conforme art. 11 da LGPD. O uso desses dados deve respeitar finalidade e necessidade.', 'resposta_completa': 'A solicitação de informações sobre filhos ou estado civil durante o processo seletivo configura tratamento de dados pessoais, podendo envolver dados sensíveis. Segundo o art. 11 da LGPD, o tratamento desses dados só é permitido mediante consentimento específico e destacado do titular para finalidades determinadas, salvo hipóteses legais específicas. Além disso, a coleta deve observar os princípios da necessidade e finalidade, evitando discriminação e excesso de dados. O trecho-chave do art. 11 reforça que o consentimento deve ser claro e destacado, e o uso dos dados deve ser justificado e proporcional à finalidade do processo seletivo.', 'chunks': ['b47f4387', 'e9106279'], 'trecho_chave': 'Art. 11 O tratamento de dados pessoais sensíveis somente poderá ocorrer nas seguintes hipóteses: I - quando o titular ou seu responsável legal consentir, de forma específica e destacada, para finalidades específicas;', 'percentual': ['80', '20']}";"0.80";"0.64";"0.55";"0.46";"1.00";"1.00";"maritaca"
"grafo";"A empresa pode exigir que eu informe se tenho filhos ou sou casado durante a seleção?";"Não deve. Esses dados podem ser usados de forma discriminatória. São dados pessoais desnecessários para avaliar a capacidade profissional. A coleta viola o princípio da necessidade e pode configurar discriminação vedada.";"{'resposta': 'A solicitação de informações sobre filhos ou estado civil em processo seletivo deve observar os princípios da finalidade, necessidade e não discriminação, conforme art. 6º da LGPD. O tratamento desses dados só é legítimo se houver justificativa clara e não for discriminatório.', 'resposta_completa': 'A empresa, ao exigir informações sobre filhos ou estado civil durante o processo seletivo, deve respeitar os princípios estabelecidos no art. 6º da Lei Geral de Proteção de Dados (LGPD), especialmente os princípios da finalidade, necessidade e não discriminação. Isso significa que a coleta desses dados só pode ocorrer se houver uma finalidade legítima, específica e informada ao candidato, sendo vedado o uso para fins discriminatórios ilícitos ou abusivos. Caso a empresa não consiga justificar a necessidade desses dados para a vaga, tal exigência pode ser considerada excessiva e em desacordo com a legislação. O tratamento de dados pessoais deve ser limitado ao mínimo necessário para a finalidade pretendida, e o candidato tem direito à transparência sobre o uso dessas informações.', 'chunks': ['9c7da499'], 'trecho_chave': 'Art. 6º As atividades de tratamento de dados pessoais deverão observar a boa-fé e os seguintes princípios: I - finalidade... III - necessidade... IX - não discriminação: impossibilidade de realização do tratamento para fins discriminatórios ilícitos ou abusivos;', 'percentual': ['100']}";"0.90";"0.93";"0.54";"0.59";"1.00";"1.00";"maritaca"
"grafo";"Meu sindicato pode compartilhar meus dados com partidos políticos?";"Não sem consentimento específico. Filiação sindical é dado sensível (art. 5º, II). Compartilhar com partidos políticos é finalidade completamente diferente da atuação sindical, violando o princípio da finalidade.";"{'resposta': 'O compartilhamento de dados pessoais por sindicato com partidos políticos só pode ocorrer mediante consentimento livre, informado e inequívoco do titular, conforme a LGPD. Dados sensíveis, como filiação sindical, exigem ainda mais cautela e proteção legal.', 'resposta_completa': 'A Lei Geral de Proteção de Dados (LGPD) define como dado pessoal sensível informações sobre filiação a sindicato e opinião política. O tratamento e compartilhamento desses dados, especialmente entre sindicato e partidos políticos, só é permitido mediante consentimento explícito do titular, para finalidade determinada e informada. O art. 7º da LGPD exige consentimento para tratamento de dados pessoais, e o art. 5º, II, reforça a natureza sensível desses dados. Além disso, o art. 6º impõe princípios como finalidade, necessidade e transparência, restringindo o uso para propósitos legítimos e informados. O compartilhamento sem consentimento viola a legislação e pode gerar sanções. Portanto, o sindicato não pode compartilhar seus dados com partidos políticos sem seu consentimento específico e informado.', 'chunks': ['e9106279', 'a57ec09b', '9c7da499'], 'trecho_chave': 'consentimento: manifestação livre, informada e inequívoca pela qual o titular concorda com tratamento de seus dados pessoais para uma finalidade determinada'}";"0.83";"0.96";"0.58";"0.58";"1.00";"1.00";"maritaca"
"grafo";"A empresa pode instalar GPS no carro que eu uso para trabalhar (mesmo sendo meu carro)?";"Ambíguo. No carro da empresa, o GPS é permitido para controle de uso do bem. No carro do funcionário, é muito mais invasivo. O monitoramento do veículo pessoal, mesmo durante o trabalho, pode ser desproporcional e exigiria consentimento expresso.";"{'resposta': 'A instalação de GPS em veículo particular utilizado para trabalho envolve tratamento de dados pessoais, devendo respeitar direitos fundamentais de liberdade, privacidade e livre desenvolvimento da personalidade, conforme previsto na legislação de proteção de dados pessoais.', 'resposta_completa': 'A empresa pode instalar GPS em veículo particular utilizado para fins laborais, desde que respeite a legislação de proteção de dados pessoais, especialmente a LGPD. O tratamento de dados pessoais deve proteger direitos fundamentais de liberdade, privacidade e livre desenvolvimento da personalidade (art. 2º, LGPD). A empresa deve informar claramente ao trabalhador sobre a finalidade, procedimentos e práticas do monitoramento, além de garantir a segurança dos dados coletados. O consentimento do titular pode ser exigido, salvo se o tratamento for necessário para execução do contrato de trabalho ou para atender interesses legítimos do controlador, desde que não viole direitos e liberdades fundamentais do titular. O monitoramento não pode ser excessivo ou desproporcional, devendo ser limitado ao período de uso do veículo para fins laborais.', 'chunks': ['820509db'], 'trecho_chave': 'Tratamento de dados pessoais deve proteger direitos fundamentais de liberdade, privacidade e livre desenvolvimento da personalidade', 'percentual': ['100']}";"0.86";"0.89";"0.54";"0.72";"1.00";"1.00";"maritaca"
"grafo";"Posso pedir à empresa uma cópia de todos os dados que ela tem sobre mim?";"Sim. É direito do titular (art. 18, II). A empresa deve responder sem custo (art. 18, §5º) e no prazo regulamentado pela ANPD. Isso inclui dados de RH, ponto, avaliações de desempenho, histórico salarial, etc.";"{'resposta': 'O titular dos dados pessoais pode solicitar ao controlador, a qualquer momento e mediante requisição, acesso a todos os dados pessoais tratados sobre si, conforme previsto no art. 18 da LGPD. O controlador deve fornecer essas informações de forma clara e completa.', 'resposta_completa': 'A Lei Geral de Proteção de Dados (LGPD) assegura ao titular dos dados pessoais o direito de obter do controlador, a qualquer momento e mediante requisição, a confirmação da existência de tratamento e o acesso aos dados pessoais que lhe dizem respeito. O art. 18 da LGPD detalha que o titular pode solicitar, entre outros direitos, o acesso aos dados, a correção de dados incompletos, inexatos ou desatualizados, e informações sobre o uso compartilhado de dados. O controlador é obrigado a fornecer essas informações de forma clara, adequada e ostensiva, garantindo transparência e controle ao titular sobre suas informações pessoais. Não há custo adicional para o exercício desse direito, salvo exceções legais expressas.', 'chunks': ['f9e4ad69', 'ffc54078'], 'trecho_chave': 'O titular dos dados pessoais tem direito a obter do controlador, em relação aos dados do titular por ele tratados, a qualquer momento e mediante requisição: I - confirmação da existência de tratamento; II - acesso aos dados'}";"0.74";"0.99";"0.54";"0.61";"1.00";"1.00";"maritaca"
"grafo";"O aplicativo de jogo online pode coletar dados da minha filha de 10 anos sem minha autorização?";"Não. Dados de crianças (menores de 12 anos) exigem consentimento específico e destacado de pelo menos um dos pais ou responsável legal (art. 14, §1º). O app deve fazer esforços razoáveis para verificar que o consentimento veio do responsável.";"{'resposta': 'A coleta de dados pessoais de criança por aplicativo de jogo online exige consentimento específico dos responsáveis legais, conforme a LGPD. O tratamento deve ser realizado no melhor interesse da criança. Trecho-chave: ""Art. 14 O tratamento de dados pessoais de crianças e de adolescentes deverá ser realizado em seu melhor interesse"".', 'resposta_completa': 'A legislação brasileira, por meio da Lei Geral de Proteção de Dados (LGPD), determina que o tratamento de dados pessoais de crianças, como a coleta por aplicativos de jogos online, só pode ocorrer mediante consentimento específico e destacado de pelo menos um dos responsáveis legais. Além disso, o tratamento deve sempre observar o melhor interesse da criança, conforme o artigo 14 da LGPD. Portanto, aplicativos não podem coletar dados pessoais de crianças de 10 anos sem a autorização dos responsáveis. O descumprimento dessas regras pode acarretar sanções administrativas e obrigações de reparação de danos.', 'chunks': ['49389041', 'e9106279'], 'trecho_chave': 'Art. 14 O tratamento de dados pessoais de crianças e de adolescentes deverá ser realizado em seu melhor interesse, nos termos deste artigo e da legislação pertinente.', 'percentual': ['80', '20']}";"0.75";"0.82";"0.99";"0.68";"1.00";"1.00";"maritaca"
"grafo";"A escola pode criar perfil do aluno em plataforma de terceiros (ex.: Google Classroom) sem autorizar os pais?";"Ambíguo. A escola atua como representante legal do aluno em contexto educacional. Mas ao criar perfil em plataformas de terceiros (que podem coletar dados), deveria informar e obter consentimento dos pais, especialmente se for criança (art. 14).";"{'resposta': 'A criação de perfil estudantil em plataforma de terceiros, como Google Classroom, exige consentimento dos pais, pois envolve tratamento de dados pessoais de menores. O consentimento deve ser livre, informado e inequívoco, conforme art. 5º e art. 7º da LGPD. Exceções só se aplicam em hipóteses legais específicas.', 'resposta_completa': 'A escola, ao criar perfil do aluno em plataforma de terceiros como Google Classroom, realiza tratamento de dados pessoais de menores, sendo os pais os responsáveis legais. Segundo o art. 5º da LGPD, dado pessoal é qualquer informação relacionada a pessoa natural identificada ou identificável, e consentimento é a manifestação livre, informada e inequívoca do titular (ou responsável legal, no caso de menores). O art. 7º da LGPD estabelece que o tratamento de dados pessoais só pode ocorrer mediante consentimento do titular, salvo hipóteses legais específicas, como obrigação legal, execução de contrato ou legítimo interesse, desde que não prevaleçam direitos e liberdades fundamentais do titular. Para crianças e adolescentes, o tratamento deve observar o melhor interesse do menor. Portanto, a escola deve obter consentimento explícito dos pais antes de cadastrar o aluno em plataformas de terceiros, salvo se houver base legal clara que dispense o consentimento, o que não se aplica à maioria dos casos de uso educacional privado.', 'chunks': ['e9106279', 'a57ec09b'], 'trecho_chave': 'consentimento: manifestação livre, informada e inequívoca pela qual o titular concorda com - tratamento de seus dados pessoais para uma finalidade determinada; Art. 7º O tratamento de dados pessoais somente poderá ser realizado nas seguintes hipóteses: I - mediante o fornecimento de consentimento pelo titular', 'percentual': ['60', '40']}";"0.65";"0.91";"0.54";"0.77";"1.00";"1.00";"maritaca"
"grafo";"Posso deixar meu filho de 15 anos criar conta em rede social sozinho?";"Legalmente, adolescentes não têm proteção tão específica quanto crianças na LGPD, mas plataformas costumam exigir 13 anos (conforme termos de uso). A LGPD exige que dados de menores sejam tratados no ""melhor interesse"" deles (art. 14, caput).";"{'resposta': 'A criação de conta em rede social por menor de 15 anos exige consentimento do responsável legal, conforme a LGPD, que prevê: ""quando o titular ou seu responsável legal consentir, de forma específica e destacada, para finalidades específicas"". O tratamento de dados de adolescentes deve observar o melhor interesse do menor.', 'resposta_completa': 'A legislação brasileira, especialmente a Lei Geral de Proteção de Dados (LGPD), determina que o tratamento de dados pessoais de menores de idade, incluindo adolescentes de 15 anos, só pode ocorrer mediante consentimento específico e destacado do responsável legal. O artigo 11 da LGPD é claro ao exigir o consentimento do responsável legal para o tratamento de dados pessoais sensíveis, e o artigo 14 reforça que o tratamento de dados de crianças e adolescentes deve ser realizado em seu melhor interesse. Portanto, para criar uma conta em rede social, o menor de 15 anos precisa da autorização do responsável legal, sendo vedada a criação autônoma sem esse consentimento. As plataformas digitais devem adotar mecanismos para garantir essa autorização, sob pena de sanções administrativas.', 'chunks': ['b47f4387', '49389041'], 'trecho_chave': '""quando o titular ou seu responsável legal consentir, de forma específica e destacada, para finalidades específicas""'}";"0.74";"0.80";"1.00";"0.68";"1.00";"1.00";"maritaca"
"grafo";"A creche pode fotografar meu filho e enviar as fotos no grupo de WhatsApp dos pais?";"Risco. Envolve dados de crianças (imagem). Deve ter consentimento dos pais de cada criança fotografada. Se uma foto contém várias crianças, o consentimento de um pai não vale pelos outros. Grupos abertos ampliam o risco de exposição indevida.";"{'resposta': 'O tratamento de dados pessoais de crianças, como fotografias, só pode ocorrer em seu melhor interesse e exige consentimento específico dos pais ou responsáveis. O compartilhamento em grupos de WhatsApp deve respeitar a proteção da privacidade e liberdade da criança, conforme a legislação.', 'resposta_completa': 'A creche, ao fotografar e compartilhar imagens de crianças em grupos de WhatsApp dos pais, está realizando tratamento de dados pessoais sensíveis. Segundo o art. 14 da LGPD, esse tratamento deve ser feito no melhor interesse da criança e requer consentimento específico e destacado dos pais ou responsáveis. Além disso, a creche, como controladora dos dados, deve adotar medidas de segurança para proteger a privacidade e garantir que o compartilhamento não exponha a criança a riscos. O consentimento deve ser claro, informado e registrado, e os pais têm direito de revogar esse consentimento a qualquer momento. O descumprimento dessas obrigações pode acarretar sanções administrativas à creche, como advertências, multas e até suspensão das atividades de tratamento de dados.', 'chunks': ['49389041'], 'trecho_chave': 'Art. 14 O tratamento de dados pessoais de crianças e de adolescentes deverá ser realizado em seu melhor interesse, nos termos deste artigo e da legislação pertinente.', 'percentual': ['100']}";"0.92";"0.80";"0.54";"0.75";"1.00";"1.00";"maritaca"
"grafo";"Posso processar um aplicativo que coletou dados do meu filho sem minha autorização?";"Sim. O art. 42 prevê responsabilidade civil do controlador por danos decorrentes do tratamento irregular. A violação do art. 14 (dados de crianças) é especialmente grave. Pode-se acionar a ANPD e o judiciário, inclusive por danos morais.";"{'resposta': 'A legislação brasileira exige que o tratamento de dados pessoais de crianças seja realizado em seu melhor interesse e, geralmente, mediante consentimento dos pais ou responsáveis. O artigo 14 da LGPD fundamenta a possibilidade de ação judicial contra aplicativos que coletam dados de crianças sem autorização.', 'resposta_completa': 'A coleta de dados pessoais de crianças por aplicativos, sem o consentimento dos pais ou responsáveis legais, viola o artigo 14 da Lei Geral de Proteção de Dados (LGPD), que determina que o tratamento desses dados deve ser realizado em seu melhor interesse e conforme a legislação pertinente. O responsável legal pode buscar reparação judicial e denunciar o aplicativo à Autoridade Nacional de Proteção de Dados (ANPD). O artigo 5º da LGPD define dados pessoais e consentimento, reforçando a necessidade de autorização expressa para coleta de dados de menores. Assim, é possível processar o aplicativo por violação à privacidade e proteção de dados da criança.', 'chunks': ['49389041', 'e9106279'], 'trecho_chave': 'Art. 14 O tratamento de dados pessoais de crianças e de adolescentes deverá ser realizado em seu melhor interesse, nos termos deste artigo e da legislação pertinente.', 'percentual': ['70', '30']}";"0.72";"0.53";"0.54";"0.61";"1.00";"1.00";"maritaca"
"grafo";"A empresa pode perguntar minha religião no cadastro de funcionário?";"Não, salvo se necessário para acomodações razoáveis (ex.: folga em dias santos). Religião é dado sensível (art. 5º, II). A coleta sem necessidade clara viola o princípio da necessidade. Se perguntada no processo seletivo, pode indicar intenção discriminatória.";"{'resposta': 'A empresa só pode coletar informação sobre convicção religiosa, considerada dado pessoal sensível, se houver consentimento específico e destacado do titular para finalidade legítima, conforme art. 11 da LGPD. O tratamento sem consentimento só é permitido em hipóteses legais específicas.', 'resposta_completa': 'A coleta de informação sobre convicção religiosa no cadastro de funcionário configura tratamento de dado pessoal sensível, conforme art. 5º, II, da LGPD. O art. 11 da mesma lei determina que o tratamento desses dados só pode ocorrer com consentimento específico e destacado do titular para finalidades específicas, ou em hipóteses excepcionais, como cumprimento de obrigação legal, exercício regular de direitos, proteção da vida, tutela da saúde, entre outras. Portanto, a empresa não pode solicitar essa informação no cadastro de funcionário, salvo se houver consentimento livre, informado e inequívoco, ou se houver justificativa legal clara para tal coleta. O princípio da necessidade e da não discriminação também deve ser observado, limitando o tratamento ao mínimo necessário e vedando discriminação ilícita.', 'chunks': ['e9106279', 'b47f4387'], 'trecho_chave': 'Art. 11 O tratamento de dados pessoais sensíveis somente poderá ocorrer nas seguintes hipóteses: I - quando o titular ou seu responsável legal consentir, de forma específica e destacada, para finalidades específicas;', 'percentual': ['60', '40']}";"0.63";"0.87";"0.55";"0.66";"1.00";"1.00";"maritaca"
"grafo";"Posso ser obrigado a revelar minha orientação sexual para ser adotado por uma empresa como dependente?";"Não. Orientação sexual não é dado exigível para fins de dependência em plano de saúde ou benefícios. A exigência seria discriminatória (art. 6º, IX). Basta comprovar a relação de dependência por meios alternativos.";"{'resposta': 'A exigência de revelar orientação sexual para cadastro como dependente em empresa não encontra respaldo legal. Segundo a LGPD, dados sobre vida sexual são sensíveis e só podem ser tratados com consentimento específico ou obrigação legal. Trecho-chave: ""Art. 11 O tratamento de dados pessoais sensíveis somente poderá ocorrer nas seguintes hipóteses: I - quando o titular ou seu responsável legal consentir, de forma específica e destacada, para finalidades específicas"".', 'resposta_completa': 'No contexto da Lei Geral de Proteção de Dados (LGPD), a orientação sexual é considerada dado pessoal sensível, conforme art. 5º, II. O tratamento desses dados só é permitido mediante consentimento específico e destacado do titular, ou em hipóteses excepcionais previstas em lei, como obrigação legal, proteção da vida, tutela da saúde, entre outras (art. 11). Não há previsão legal que obrigue a revelação da orientação sexual para cadastro como dependente em empresa. Portanto, a empresa não pode exigir tal informação, salvo se houver obrigação legal expressa, o que não foi informado no contexto apresentado. O titular tem direito à privacidade e à proteção de seus dados sensíveis, sendo vedado o tratamento excessivo ou desnecessário.', 'chunks': ['b47f4387', 'e9106279'], 'trecho_chave': 'Art. 11 O tratamento de dados pessoais sensíveis somente poderá ocorrer nas seguintes hipóteses: I - quando o titular ou seu responsável legal consentir, de forma específica e destacada, para finalidades específicas', 'percentual': ['80', '20']}";"0.76";"0.47";"0.56";"0.50";"1.00";"1.00";"maritaca"
"grafo";"Um partido político pode usar listas de eleitores para enviar propaganda sem consentimento?";"Não. Dados eleitorais (nome, endereço, zona eleitoral) são públicos, mas usá-los para marketing político sem consentimento pode violar o princípio da finalidade. Filiação político-partidária é dado sensível (art. 5º, II). A ANPD ainda não regulamentou completamente o uso político de dados.";"{'resposta': 'O uso de listas de eleitores para envio de propaganda política por partido político sem consentimento do titular não encontra respaldo legal, pois o tratamento de dados pessoais exige consentimento ou outra base legal específica, conforme art. 7º da LGPD. O consentimento é definido como manifestação livre, informada e inequívoca do titular para finalidade determinada, conforme art. 5º, XII. Não há exceção expressa para partidos políticos nesse contexto.', 'resposta_completa': 'A Lei Geral de Proteção de Dados (LGPD) estabelece que o tratamento de dados pessoais, como o uso de listas de eleitores para envio de propaganda política, só pode ocorrer mediante consentimento do titular ou outra base legal prevista no art. 7º. O consentimento deve ser livre, informado e inequívoco, conforme art. 5º, XII. Não há previsão legal que permita a partidos políticos utilizar listas de eleitores para fins de propaganda sem o consentimento dos titulares. O uso indevido pode configurar violação à legislação de proteção de dados, sujeitando o controlador a sanções. O art. 7º da LGPD não prevê exceção para partidos políticos nesse caso, e o tratamento de dados pessoais sensíveis, como opinião política, exige ainda mais rigor. Portanto, partidos políticos não podem usar listas de eleitores para enviar propaganda sem consentimento.', 'chunks': ['a57ec09b', 'e9106279'], 'trecho_chave': 'Art. 7º O tratamento de dados pessoais somente poderá ser realizado nas seguintes hipóteses: I - mediante o fornecimento de consentimento pelo titular; ... Art. 5º, XII - consentimento: manifestação livre, informada e inequívoca pela qual o titular concorda com tratamento de seus dados pessoais para uma finalidade determinada;', 'percentual': ['70', '30']}";"0.76";"0.96";"0.53";"0.78";"1.00";"0.67";"maritaca"
"grafo";"A seguradora pode negar seguro de vida com base no meu perfil genético?";"Não. Dado genético é dado sensível (art. 5º, II). Usar para fins discriminatórios como negar seguro viola o art. 6º, IX. Em outros países (como EUA com GINA), essa prática é expressamente proibida. No Brasil, a LGPD dá base para contestar.";"{'resposta': 'A seguradora, ao analisar proposta de seguro de vida, não pode negar a contratação com base exclusivamente em perfil genético, pois dados genéticos são considerados sensíveis pela LGPD. O tratamento desses dados exige consentimento específico e não pode ser discriminatório.', 'resposta_completa': 'A Lei Geral de Proteção de Dados (LGPD) classifica dados genéticos como dados pessoais sensíveis (art. 5º, II). O tratamento desses dados, inclusive para avaliação de risco de sinistro em seguro de vida, só pode ocorrer mediante consentimento específico e destacado do titular, para finalidades legítimas e informadas. Além disso, a LGPD veda o tratamento de dados para fins discriminatórios ilícitos ou abusivos (art. 6º, IX). Portanto, a negativa de contratação de seguro de vida baseada exclusivamente em informações genéticas do interessado configura discriminação e afronta à legislação. O titular tem direito à revisão por pessoa natural de decisões automatizadas (art. 20) e pode exigir a eliminação de dados tratados em desconformidade (art. 18, IV).', 'chunks': ['e9106279', '9c7da499', 'd864f83b', 'f9e4ad69'], 'trecho_chave': 'II - dado pessoal sensível: dado pessoal sobre origem racial ou étnica, [...] dado referente à saúde ou à vida sexual, dado genético ou biométrico, quando vinculado a uma pessoa natural; [...] IX - não discriminação: impossibilidade de realização do tratamento para fins discriminatórios ilícitos ou abusivos;', 'percentual': ['40', '30', '20', '10']}";"0.76";"0.62";"0.58";"0.66";"1.00";"1.00";"maritaca"
